  STRAIN   SUBSTRUCTURE     MODE1     MODE2     MODE3
   0.086 0.6676071E+05 0.4948871E+12 0.4583164E+12 0.4678970E+12
   0.087 0.6807273E+05 0.4972755E+12 0.4597021E+12 0.4728008E+12
   0.088 0.6870686E+05 0.4988776E+12 0.4613926E+12 0.4739364E+12
   0.089 0.6916639E+05 0.5004890E+12 0.4626840E+12 0.4750671E+12
   0.090 0.7020820E+05 0.5026743E+12 0.4659336E+12 0.4760093E+12
   0.091 0.7315596E+05 0.5086698E+12 0.4665958E+12 0.4831390E+12
   0.092 0.7524688E+05 0.5129757E+12 0.4720654E+12 0.4838537E+12
   0.093 0.7786070E+05 0.5142094E+12 0.4764127E+12 0.4885071E+12
   0.094 0.7838571E+05 0.5158307E+12 0.4777686E+12 0.4896847E+12
   0.095 0.7890552E+05 0.5174364E+12 0.4791111E+12 0.4908509E+12
   0.096 0.7942006E+05 0.5190264E+12 0.4804407E+12 0.4920056E+12
   0.097 0.7992932E+05 0.5206005E+12 0.4817571E+12 0.4931502E+12
   0.098 0.8043330E+05 0.5221590E+12 0.4830605E+12 0.4942846E+12
   0.099 0.8093202E+05 0.5237021E+12 0.4843511E+12 0.4954091E+12
   0.100 0.8142547E+05 0.5252300E+12 0.4856288E+12 0.4965237E+12
   0.101 0.8191364E+05 0.5267431E+12 0.4868938E+12 0.4976286E+12
   0.102 0.8532866E+05 0.5317510E+12 0.4930448E+12 0.4982727E+12
   0.103 0.8585706E+05 0.5333001E+12 0.4943698E+12 0.4993540E+12
   0.104 0.8637759E+05 0.5348296E+12 0.4956765E+12 0.5004220E+12
   0.105 0.8689428E+05 0.5363497E+12 0.4969742E+12 0.5014840E+12
   0.106 0.8740314E+05 0.5378502E+12 0.4982539E+12 0.5025333E+12
   0.107 0.9203997E+05 0.5450920E+12 0.5003488E+12 0.5032482E+12
   0.108 0.9259307E+05 0.5466441E+12 0.5016160E+12 0.5042789E+12
   0.109 0.9313964E+05 0.5481830E+12 0.5028688E+12 0.5053009E+12
   0.110 0.9367947E+05 0.5497084E+12 0.5041069E+12 0.5063138E+12
   0.111 0.9751342E+05 0.5508613E+12 0.5080468E+12 0.5115457E+12
   0.112 0.9951072E+05 0.5528920E+12 0.5091770E+12 0.5145279E+12
   0.113 0.1058403E+06 0.5538601E+12 0.5131060E+12 0.5230179E+12
   0.114 0.1064969E+06 0.5553273E+12 0.5143581E+12 0.5241863E+12
   0.115 0.1071446E+06 0.5567801E+12 0.5155969E+12 0.5253452E+12
   0.116 0.1080572E+06 0.5585026E+12 0.5170915E+12 0.5264676E+12
   0.117 0.1086886E+06 0.5599284E+12 0.5183055E+12 0.5276055E+12
   0.118 0.1093104E+06 0.5613387E+12 0.5195054E+12 0.5287338E+12
   0.119 0.1099226E+06 0.5627332E+12 0.5206921E+12 0.5298520E+12
   0.120 0.1105248E+06 0.5641116E+12 0.5218657E+12 0.5309595E+12
   0.121 0.1111177E+06 0.5654741E+12 0.5230285E+12 0.5320557E+12
   0.122 0.1117013E+06 0.5668220E+12 0.5241807E+12 0.5331400E+12
   0.123 0.1122754E+06 0.5681552E+12 0.5253215E+12 0.5342122E+12
   0.124 0.1128414E+06 0.5694739E+12 0.5264554E+12 0.5352734E+12
   0.125 0.1133998E+06 0.5707794E+12 0.5275847E+12 0.5363234E+12
   0.126 0.1144239E+06 0.5723188E+12 0.5290987E+12 0.5373335E+12
   0.127 0.1149736E+06 0.5736075E+12 0.5302248E+12 0.5383597E+12
   0.128 0.1155150E+06 0.5748838E+12 0.5313448E+12 0.5393725E+12
   0.129 0.1160508E+06 0.5761518E+12 0.5324623E+12 0.5403761E+12
   0.130 0.1165780E+06 0.5774062E+12 0.5335724E+12 0.5413673E+12
   0.131 0.1170995E+06 0.5786519E+12 0.5346783E+12 0.5423500E+12
   0.132 0.1176122E+06 0.5798846E+12 0.5357749E+12 0.5433200E+12
   0.133 0.1181174E+06 0.5811065E+12 0.5368635E+12 0.5442791E+12
   0.134 0.1186153E+06 0.5823192E+12 0.5379434E+12 0.5452269E+12
   0.135 0.1215802E+06 0.5835096E+12 0.5389779E+12 0.5471975E+12
   0.136 0.1220814E+06 0.5847033E+12 0.5400391E+12 0.5481308E+12
   0.137 0.1225752E+06 0.5858879E+12 0.5410910E+12 0.5490547E+12
   0.138 0.1230628E+06 0.5870646E+12 0.5421353E+12 0.5499703E+12
   0.139 0.1235429E+06 0.5882304E+12 0.5431701E+12 0.5508745E+12
   0.140 0.1240164E+06 0.5893882E+12 0.5441959E+12 0.5517681E+12
   0.141 0.1244850E+06 0.5905403E+12 0.5452150E+12 0.5526525E+12
   0.142 0.1356481E+06 0.5913370E+12 0.5523678E+12 0.5564270E+12
   0.143 0.1361517E+06 0.5924742E+12 0.5533991E+12 0.5573016E+12
   0.144 0.1366471E+06 0.5936022E+12 0.5544210E+12 0.5581636E+12
   0.145 0.1371361E+06 0.5947216E+12 0.5554358E+12 0.5590151E+12
   0.146 0.1376195E+06 0.5958324E+12 0.5564451E+12 0.5598578E+12
   0.147 0.1380984E+06 0.5969348E+12 0.5574504E+12 0.5606913E+12
   0.148 0.1385736E+06 0.5980287E+12 0.5584524E+12 0.5615154E+12
   0.149 0.1390456E+06 0.5991138E+12 0.5594510E+12 0.5623302E+12
   0.150 0.1395149E+06 0.6001899E+12 0.5604457E+12 0.5631354E+12
   0.151 0.1399820E+06 0.6012567E+12 0.5614365E+12 0.5639309E+12
   0.152 0.1404475E+06 0.6023141E+12 0.5624230E+12 0.5647169E+12
   0.153 0.1409121E+06 0.6033621E+12 0.5634051E+12 0.5654936E+12
   0.154 0.1413765E+06 0.6044006E+12 0.5643823E+12 0.5662617E+12
   0.155 0.1537037E+06 0.6052268E+12 0.5696906E+12 0.5688445E+12
   0.156 0.1541793E+06 0.6062460E+12 0.5706602E+12 0.5695982E+12
   0.157 0.1546537E+06 0.6072554E+12 0.5716224E+12 0.5703430E+12
   0.158 0.1551277E+06 0.6082550E+12 0.5725769E+12 0.5710791E+12
   0.159 0.1556023E+06 0.6092448E+12 0.5735234E+12 0.5718063E+12
   0.160 0.1560786E+06 0.6102247E+12 0.5744618E+12 0.5725247E+12
   0.161 0.1565577E+06 0.6111945E+12 0.5753918E+12 0.5732342E+12
   0.162 0.1570406E+06 0.6121543E+12 0.5763132E+12 0.5739347E+12
   0.163 0.1575287E+06 0.6131044E+12 0.5772257E+12 0.5746262E+12
   0.164 0.1580234E+06 0.6140447E+12 0.5781291E+12 0.5753085E+12
   0.165 0.1585259E+06 0.6149752E+12 0.5790233E+12 0.5759816E+12
   0.166 0.1590378E+06 0.6158958E+12 0.5799082E+12 0.5766454E+12
   0.167 0.1595606E+06 0.6168066E+12 0.5807837E+12 0.5773001E+12
   0.168 0.1600973E+06 0.6177091E+12 0.5816509E+12 0.5779470E+12
   0.169 0.1606488E+06 0.6186024E+12 0.5825085E+12 0.5785859E+12
   0.170 0.1612171E+06 0.6194865E+12 0.5833564E+12 0.5792175E+12
   0.171 0.1618043E+06 0.6203617E+12 0.5841946E+12 0.5798431E+12
   0.172 0.1624125E+06 0.6212282E+12 0.5850232E+12 0.5804627E+12
   0.173 0.1630437E+06 0.6220862E+12 0.5858425E+12 0.5810766E+12
   0.174 0.1636998E+06 0.6229356E+12 0.5866523E+12 0.5816846E+12
   0.175 0.1643828E+06 0.6237764E+12 0.5874526E+12 0.5822868E+12
   0.176 0.1650950E+06 0.6246086E+12 0.5882435E+12 0.5828831E+12
   0.177 0.1658386E+06 0.6254323E+12 0.5890251E+12 0.5834736E+12
   0.178 0.1666158E+06 0.6262475E+12 0.5897974E+12 0.5840583E+12
   0.179 0.1978786E+06 0.6338882E+12 0.5936464E+12 0.5843812E+12
   0.180 0.1986563E+06 0.6346701E+12 0.5943928E+12 0.5849551E+12
   0.181 0.1994707E+06 0.6354426E+12 0.5951295E+12 0.5855234E+12
   0.182 0.2003246E+06 0.6362060E+12 0.5958568E+12 0.5860862E+12
   0.183 0.2012212E+06 0.6369602E+12 0.5965747E+12 0.5866435E+12
   0.184 0.2021634E+06 0.6377055E+12 0.5972835E+12 0.5871956E+12
   0.185 0.2031546E+06 0.6384420E+12 0.5979832E+12 0.5877427E+12
   0.186 0.2041978E+06 0.6391699E+12 0.5986740E+12 0.5882850E+12
   0.187 0.2052966E+06 0.6398893E+12 0.5993560E+12 0.5888225E+12
   0.188 0.2064545E+06 0.6406004E+12 0.6000293E+12 0.5893554E+12
   0.189 0.2076749E+06 0.6413032E+12 0.6006940E+12 0.5898837E+12
   0.190 0.2089634E+06 0.6419987E+12 0.6013511E+12 0.5904082E+12
   0.191 0.2103219E+06 0.6426862E+12 0.6019997E+12 0.5909282E+12
   0.192 0.2117546E+06 0.6433658E+12 0.6026401E+12 0.5914437E+12
   0.193 0.2132654E+06 0.6440377E+12 0.6032723E+12 0.5919550E+12
   0.194 0.2148585E+06 0.6447021E+12 0.6038965E+12 0.5924621E+12
   0.195 0.2165380E+06 0.6453590E+12 0.6045129E+12 0.5929651E+12
   0.196 0.2183085E+06 0.6460086E+12 0.6051217E+12 0.5934641E+12
   0.197 0.2201742E+06 0.6466511E+12 0.6057230E+12 0.5939591E+12
   0.198 0.2221399E+06 0.6472866E+12 0.6063168E+12 0.5944502E+12
   0.199 0.2242102E+06 0.6479153E+12 0.6069035E+12 0.5949376E+12
   0.200 0.2263899E+06 0.6485375E+12 0.6074830E+12 0.5954215E+12
