  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.057   0.071   2.632   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.058   0.073   2.642   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.059   0.075   2.637   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.060   0.077   2.699   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.061   0.079   2.750   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.062   0.081   2.761   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.063   0.083   2.803   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.064   0.085   2.855   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.065   0.087   2.970   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.066   0.089   2.989   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.067   0.091   3.007   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.068   0.093   3.057   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.069   0.095   3.082   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.070   0.097   3.114   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.071   0.099   3.216   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.072   0.101   3.272   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.073   0.103   3.307   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.074   0.105   3.290   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.075   0.108   3.321   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.076   0.110   3.363   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.077   0.113   3.394   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.078   0.115   3.266   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.079   0.117   3.304   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.080   0.119   3.320   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.081   0.121   3.215   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.082   0.123   3.160   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.083   0.126   3.163   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.084   0.128   3.169   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.085   0.130   3.157   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.086   0.133   3.139   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.087   0.135   2.663   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.088   0.137   2.567   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.089   0.140   2.494   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.090   0.142   2.432   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.091   0.145   2.224   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.092   0.147   2.193   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.093   0.150   2.131   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.094   0.152   2.097   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.095   0.154   2.049   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.096   0.157   1.986   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.097   0.159   1.958   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.098   0.162   1.921   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.099   0.164   1.897   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.100   0.167   1.860   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.101   0.169   1.836   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.102   0.172   1.773   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.103   0.175   1.732   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.104   0.177   1.685   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.105   0.180   1.672   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.106   0.182   1.639   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.107   0.185   1.600   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.108   0.188   1.559   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.109   0.190   1.549   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.110   0.193   1.532   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.111   0.196   1.520   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.112   0.198   1.501   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.113   0.201   1.495   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.114   0.204   1.484   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.115   0.207   1.474   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.116   0.210   1.458   0.000   0.001   0.001   0.000   0.000   0.000   0.000
   0.117   0.212   1.453   0.000   0.001   0.001   0.000   0.000   0.000   0.000
   0.118   0.215   1.443   0.000   0.001   0.001   0.000   0.000   0.000   0.000
   0.119   0.218   1.437   0.000   0.001   0.001   0.000   0.000   0.000   0.000
   0.120   0.221   1.439   0.000   0.001   0.001   0.000   0.000   0.000   0.000
   0.121   0.224   1.435   0.000   0.002   0.001   0.000   0.000   0.000   0.000
   0.122   0.226   1.433   0.000   0.002   0.001   0.000   0.000   0.000   0.000
   0.123   0.229   1.434   0.000   0.002   0.002   0.000   0.000   0.000   0.000
   0.124   0.232   1.430   0.000   0.003   0.002   0.000   0.000   0.000   0.000
   0.125   0.235   1.430   0.000   0.003   0.002   0.000   0.000   0.000   0.000
   0.126   0.238   1.439   0.000   0.003   0.002   0.000   0.000   0.000   0.000
   0.127   0.241   1.456   0.000   0.004   0.003   0.000   0.000   0.000   0.000
   0.128   0.244   1.468   0.000   0.004   0.003   0.000   0.000   0.000   0.000
   0.129   0.247   1.481   0.000   0.005   0.003   0.000   0.000   0.000   0.000
   0.130   0.249   1.511   0.000   0.005   0.004   0.000   0.000   0.000   0.000
   0.131   0.252   1.520   0.000   0.006   0.004   0.000   0.000   0.000   0.000
   0.132   0.255   1.528   0.000   0.006   0.005   0.000   0.000   0.000   0.000
   0.133   0.258   1.552   0.000   0.007   0.005   0.000   0.000   0.000   0.000
   0.134   0.261   1.563   0.000   0.008   0.006   0.000   0.000   0.000   0.000
   0.135   0.264   1.581   0.000   0.008   0.006   0.000   0.001   0.000   0.000
   0.136   0.267   1.608   0.000   0.009   0.007   0.000   0.001   0.000   0.000
   0.137   0.270   1.625   0.000   0.010   0.007   0.000   0.001   0.000   0.000
   0.138   0.273   1.660   0.000   0.011   0.008   0.000   0.001   0.000   0.000
   0.139   0.276   1.708   0.000   0.012   0.008   0.000   0.001   0.000   0.000
   0.140   0.279   1.762   0.000   0.012   0.009   0.000   0.001   0.000   0.000
   0.141   0.282   1.756   0.000   0.013   0.010   0.000   0.001   0.000   0.000
   0.142   0.285   1.814   0.000   0.014   0.010   0.000   0.001   0.000   0.000
   0.143   0.288   1.854   0.000   0.015   0.011   0.000   0.001   0.000   0.000
   0.144   0.291   1.884   0.000   0.017   0.011   0.000   0.002   0.000   0.000
   0.145   0.294   1.926   0.000   0.018   0.012   0.000   0.002   0.000   0.000
   0.146   0.297   1.967   0.000   0.019   0.013   0.000   0.002   0.000   0.000
   0.147   0.300   1.983   0.000   0.020   0.013   0.000   0.002   0.000   0.000
   0.148   0.303   2.026   0.000   0.021   0.014   0.000   0.002   0.000   0.000
   0.149   0.306   2.071   0.000   0.023   0.015   0.000   0.002   0.000   0.000
   0.150   0.309   2.105   0.000   0.024   0.016   0.000   0.003   0.000   0.000
   0.151   0.312   2.140   0.000   0.025   0.016   0.000   0.003   0.000   0.000
   0.152   0.315   2.188   0.000   0.027   0.017   0.000   0.003   0.000   0.000
   0.153   0.318   2.231   0.000   0.028   0.018   0.000   0.003   0.000   0.000
   0.154   0.321   2.313   0.000   0.030   0.018   0.000   0.003   0.000   0.000
   0.155   0.325   2.378   0.000   0.032   0.019   0.000   0.004   0.000   0.000
   0.156   0.328   2.426   0.000   0.033   0.020   0.000   0.004   0.000   0.000
   0.157   0.331   2.464   0.000   0.035   0.020   0.000   0.004   0.000   0.001
   0.158   0.334   2.502   0.000   0.037   0.021   0.000   0.004   0.000   0.001
   0.159   0.337   2.543   0.000   0.039   0.022   0.000   0.004   0.000   0.001
   0.160   0.340   2.610   0.000   0.040   0.023   0.000   0.005   0.000   0.001
   0.161   0.343   2.663   0.000   0.042   0.023   0.000   0.005   0.000   0.001
   0.162   0.346   2.703   0.000   0.044   0.024   0.000   0.005   0.000   0.001
   0.163   0.349   2.741   0.000   0.046   0.025   0.000   0.005   0.000   0.001
   0.164   0.352   2.791   0.000   0.048   0.025   0.000   0.005   0.000   0.001
   0.165   0.355   2.865   0.000   0.050   0.026   0.000   0.006   0.000   0.001
   0.166   0.358   2.929   0.000   0.052   0.027   0.000   0.006   0.000   0.001
   0.167   0.361   3.008   0.000   0.055   0.028   0.000   0.006   0.000   0.001
   0.168   0.363   3.086   0.000   0.057   0.028   0.000   0.006   0.000   0.001
   0.169   0.366   3.143   0.000   0.059   0.029   0.000   0.006   0.000   0.001
   0.170   0.369   3.210   0.000   0.062   0.030   0.000   0.006   0.000   0.001
   0.171   0.372   3.266   0.000   0.064   0.030   0.000   0.006   0.000   0.001
   0.172   0.375   3.308   0.000   0.066   0.031   0.000   0.007   0.000   0.001
   0.173   0.378   3.343   0.000   0.069   0.031   0.000   0.007   0.000   0.001
   0.174   0.381   3.405   0.000   0.071   0.032   0.000   0.007   0.000   0.002
   0.175   0.384   3.469   0.000   0.074   0.033   0.000   0.007   0.000   0.002
   0.176   0.387   3.562   0.000   0.076   0.033   0.000   0.007   0.000   0.002
   0.177   0.390   3.622   0.000   0.079   0.034   0.000   0.007   0.000   0.002
   0.178   0.393   3.687   0.000   0.082   0.035   0.000   0.007   0.000   0.002
   0.179   0.396   3.743   0.000   0.085   0.035   0.000   0.007   0.000   0.002
   0.180   0.399   3.777   0.000   0.087   0.036   0.000   0.007   0.000   0.002
   0.181   0.402   3.827   0.000   0.090   0.036   0.000   0.007   0.000   0.002
   0.182   0.404   3.870   0.000   0.093   0.037   0.000   0.007   0.000   0.002
   0.183   0.407   3.883   0.000   0.096   0.037   0.000   0.007   0.000   0.002
   0.184   0.410   3.930   0.000   0.099   0.038   0.000   0.007   0.000   0.002
   0.185   0.413   3.954   0.000   0.102   0.038   0.000   0.007   0.000   0.002
   0.186   0.416   4.013   0.000   0.105   0.039   0.000   0.007   0.000   0.002
   0.187   0.419   4.044   0.000   0.108   0.039   0.000   0.007   0.000   0.003
   0.188   0.421   4.052   0.000   0.111   0.040   0.000   0.007   0.000   0.003
   0.189   0.424   4.090   0.000   0.114   0.041   0.000   0.007   0.000   0.003
   0.190   0.427   4.087   0.000   0.117   0.041   0.000   0.007   0.000   0.003
   0.191   0.430   4.087   0.000   0.120   0.041   0.000   0.007   0.000   0.003
   0.192   0.432   4.120   0.000   0.123   0.042   0.000   0.006   0.000   0.003
   0.193   0.435   4.151   0.000   0.126   0.042   0.000   0.006   0.000   0.003
   0.194   0.438   4.168   0.000   0.129   0.043   0.000   0.006   0.000   0.003
   0.195   0.440   4.225   0.000   0.132   0.043   0.000   0.006   0.000   0.003
   0.196   0.443   4.262   0.000   0.136   0.044   0.000   0.006   0.000   0.003
   0.197   0.446   4.309   0.000   0.139   0.044   0.000   0.006   0.000   0.003
   0.198   0.448   4.352   0.000   0.142   0.045   0.000   0.006   0.000   0.003
   0.199   0.451   4.349   0.000   0.145   0.045   0.000   0.006   0.000   0.003
   0.200   0.454   4.379   0.000   0.148   0.046   0.000   0.005   0.000   0.003
