  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.057   0.013   1.082   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.058   0.013   1.083   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.059   0.014   1.081   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.060   0.014   1.082   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.061   0.015   1.082   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.062   0.015   1.313   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.063   0.015   1.312   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.064   0.016   1.312   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.065   0.016   1.312   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.066   0.017   1.312   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.067   0.017   1.310   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.068   0.018   1.308   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.069   0.018   1.306   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.070   0.019   1.304   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.071   0.019   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.072   0.020   1.300   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.073   0.021   1.299   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.074   0.021   1.297   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.075   0.022   1.295   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.076   0.022   1.294   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.077   0.023   1.293   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.078   0.024   1.291   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.079   0.024   1.290   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.080   0.025   1.289   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.081   0.026   1.288   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.082   0.027   1.287   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.083   0.027   1.287   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.084   0.028   1.286   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.085   0.029   1.285   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.086   0.029   1.286   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.087   0.030   1.285   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.088   0.031   1.284   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.089   0.031   1.283   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.090   0.032   1.282   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.091   0.032   1.282   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.092   0.033   1.281   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.093   0.034   1.283   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.094   0.035   1.304   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.095   0.035   1.306   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.096   0.036   1.284   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.097   0.037   1.305   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.098   0.037   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.099   0.038   1.303   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.100   0.039   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.101   0.039   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.102   0.040   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.103   0.041   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.104   0.042   1.303   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.105   0.043   1.303   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.106   0.043   1.303   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.107   0.044   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.108   0.045   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.109   0.045   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.110   0.046   1.302   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.111   0.047   1.301   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.112   0.048   1.301   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.113   0.049   1.301   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.114   0.050   1.301   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.115   0.051   1.301   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.116   0.052   1.300   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.117   0.053   1.301   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.118   0.054   1.301   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.119   0.054   1.300   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.120   0.055   1.301   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.121   0.056   1.300   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.122   0.057   1.499   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.123   0.058   1.499   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.124   0.059   1.500   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.125   0.060   1.501   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.126   0.060   1.501   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.127   0.061   1.501   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.128   0.062   1.501   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.129   0.063   1.502   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.130   0.064   1.502   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.131   0.065   1.503   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.132   0.066   1.503   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.133   0.067   1.503   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.134   0.068   1.504   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.135   0.069   1.504   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.136   0.070   1.505   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.137   0.071   1.505   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.138   0.072   1.515   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.139   0.073   1.515   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.140   0.074   1.525   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.141   0.075   1.526   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.142   0.076   1.529   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.143   0.077   1.529   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.144   0.078   1.530   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.145   0.079   1.531   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.146   0.080   1.532   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.147   0.081   1.533   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.148   0.082   1.535   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.149   0.083   1.535   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.150   0.084   1.537   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.151   0.085   1.544   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.152   0.086   1.546   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.153   0.087   1.547   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.154   0.088   1.548   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.155   0.089   1.549   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.156   0.090   1.552   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.157   0.091   1.554   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.158   0.092   1.558   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.159   0.093   1.560   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.160   0.095   1.564   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.161   0.096   1.566   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.162   0.097   1.570   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.163   0.098   1.575   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.164   0.099   1.578   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.165   0.100   1.581   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.166   0.101   1.607   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.167   0.102   1.611   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.168   0.103   1.618   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.169   0.104   1.622   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.170   0.106   1.626   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.171   0.107   1.635   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.172   0.108   1.642   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.173   0.109   1.648   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.174   0.110   1.655   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.175   0.111   1.662   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.176   0.112   1.669   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.177   0.113   1.676   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.178   0.114   1.684   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.179   0.115   1.692   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.180   0.117   1.700   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.181   0.118   1.710   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.182   0.119   1.718   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.183   0.120   1.733   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.184   0.121   1.742   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.185   0.122   1.751   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.186   0.124   1.761   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.187   0.125   1.770   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.188   0.126   1.779   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.189   0.127   1.790   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.190   0.128   1.800   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.191   0.129   1.814   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.192   0.131   1.823   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.193   0.132   1.833   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.194   0.133   1.843   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.195   0.134   1.852   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.196   0.135   1.862   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.197   0.136   1.924   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.198   0.138   1.933   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.199   0.139   1.943   0.000   0.000   0.000   0.000   0.003   0.000   0.000
   0.200   0.140   1.952   0.000   0.000   0.000   0.000   0.003   0.000   0.000
