  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.057   0.014   1.039   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.058   0.015   1.040   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.059   0.015   1.040   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.060   0.016   1.040   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.061   0.016   1.041   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.062   0.017   1.041   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.063   0.017   1.044   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.064   0.018   1.045   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.065   0.018   1.046   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.066   0.019   1.050   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.067   0.019   1.051   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.068   0.020   1.052   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.069   0.020   1.052   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.070   0.021   1.054   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.071   0.022   1.055   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.072   0.022   1.054   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.073   0.023   1.050   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.074   0.024   1.050   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.075   0.024   1.051   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.076   0.026   1.096   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.077   0.026   1.096   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.078   0.027   1.096   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.079   0.027   1.097   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.080   0.028   1.098   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.081   0.028   1.098   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.082   0.029   1.124   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.083   0.029   1.125   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.084   0.030   1.125   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.085   0.031   1.126   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.086   0.031   1.136   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.087   0.032   1.136   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.088   0.033   1.153   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.089   0.033   1.155   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.090   0.034   1.158   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.091   0.034   1.160   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.092   0.035   1.159   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.093   0.036   1.159   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.094   0.036   1.160   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.095   0.037   1.160   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.096   0.037   1.161   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.097   0.038   1.162   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.098   0.039   1.163   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.099   0.040   1.164   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.100   0.041   1.168   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.101   0.042   1.168   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.102   0.043   1.170   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.103   0.044   1.171   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.104   0.044   1.172   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.105   0.045   1.173   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.106   0.046   1.174   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.107   0.047   1.176   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.108   0.048   1.180   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.109   0.048   1.187   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.110   0.049   1.189   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.111   0.050   1.190   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.112   0.051   1.192   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.113   0.051   1.202   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.114   0.052   1.204   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.115   0.053   1.205   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.116   0.054   1.208   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.117   0.055   1.218   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.118   0.055   1.220   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.119   0.056   1.222   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.120   0.057   1.226   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.121   0.058   1.227   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.122   0.059   1.229   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.123   0.060   1.231   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.124   0.061   1.233   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.125   0.061   1.235   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.126   0.062   1.237   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.127   0.063   1.238   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.128   0.064   1.241   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.129   0.065   1.238   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.130   0.066   1.240   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.131   0.066   1.242   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.132   0.068   1.245   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.133   0.069   1.247   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.134   0.070   1.249   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.135   0.071   1.251   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.136   0.072   1.254   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.137   0.073   1.256   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.138   0.074   1.259   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.139   0.075   1.261   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.140   0.076   1.270   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.141   0.077   1.272   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.142   0.078   1.276   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.143   0.079   1.282   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.144   0.080   1.286   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.145   0.081   1.289   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.146   0.082   1.293   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.147   0.083   1.296   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.148   0.084   1.300   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.149   0.085   1.303   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.150   0.086   1.307   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.151   0.087   1.312   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.152   0.088   1.339   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.153   0.089   1.343   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.154   0.090   1.350   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.155   0.091   1.354   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.156   0.092   1.359   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.157   0.093   1.366   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.158   0.094   1.371   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.159   0.095   1.369   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.160   0.097   1.394   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.161   0.098   1.399   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.162   0.099   1.406   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.163   0.100   1.415   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.164   0.101   1.422   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.165   0.102   1.429   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.166   0.103   1.440   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.167   0.104   1.447   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.168   0.105   1.457   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.169   0.106   1.466   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.170   0.107   1.478   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.171   0.108   1.486   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.172   0.110   1.496   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.173   0.111   1.506   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.174   0.112   1.517   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.175   0.113   1.527   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.176   0.114   1.538   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.177   0.115   1.549   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.178   0.116   1.561   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.179   0.117   1.590   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.180   0.118   1.601   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.181   0.120   1.613   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.182   0.121   1.625   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.183   0.122   1.637   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.184   0.123   1.648   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.185   0.124   1.660   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.186   0.125   1.671   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.187   0.126   1.683   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.188   0.128   1.694   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.189   0.129   1.705   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.190   0.130   1.716   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.191   0.131   1.727   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.192   0.132   1.737   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.193   0.134   1.747   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.194   0.135   1.766   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.195   0.136   1.775   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.196   0.137   1.785   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.197   0.138   1.793   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.198   0.139   1.803   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.199   0.140   1.812   0.000   0.000   0.000   0.000   0.002   0.000   0.000
   0.200   0.142   1.823   0.000   0.000   0.000   0.000   0.003   0.000   0.000
