0.0 	0.0
-280.8 	-1.23591E-04
-283.3 	-1.51386E-04
-286.1 	-1.56174E-04
-288.7 	-1.69433E-04
-291.2 	-1.75550E-04
-293.9 	-1.88811E-04
-296.3 	-1.95811E-04
-299.1 	-2.07762E-04
-301.4 	-2.15197E-04
-304.0 	-2.28911E-04
-306.0 	-2.38745E-04
-308.3 	-2.46182E-04
-310.6 	-2.61660E-04
-311.0 	-2.73121E-04
-312.0 	-2.81957E-04
-313.8 	-2.85528E-04
-316.3 	-2.91644E-04
-318.1 	-3.02158E-04
-320.1 	-3.12446E-04
-323.0 	-3.16386E-04
-325.6 	-3.30113E-04
-328.0 	-3.44707E-04
-330.7 	-3.57125E-04
-333.4 	-3.69326E-04
-335.8 	-3.91087E-04
-338.7 	-4.03064E-04
-339.5 	-4.25362E-04
-340.8 	-4.39610E-04
-342.7 	-4.42746E-04
-344.8 	-4.59124E-04
-346.5 	-4.70085E-04
-348.8 	-4.77543E-04
-351.4 	-4.90841E-04
-353.4 	-5.07657E-04
-355.8 	-5.22284E-04
-358.3 	-5.42979E-04
-360.4 	-5.58921E-04
-362.7 	-5.73985E-04
-364.6 	-5.91242E-04
-366.9 	-6.05224E-04
-368.6 	-6.31409E-04
-369.2 	-6.48521E-04
-370.3 	-6.56496E-04
-371.9 	-6.67917E-04
-373.4 	-6.80870E-04
-375.2 	-6.91413E-04
-377.4 	-6.99766E-04
-379.2 	-7.17466E-04
-381.1 	-7.28666E-04
-383.1 	-7.45057E-04
-384.7 	-7.63000E-04
-386.6 	-7.80719E-04
-388.3 	-7.92787E-04
-390.0 	-8.10301E-04
-390.4 	-8.29389E-04
-390.5 	-8.43077E-04
-391.6 	-8.50614E-04
-393.2 	-8.62492E-04
-394.6 	-8.68273E-04
-396.1 	-8.80585E-04
-398.0 	-8.91349E-04
-399.4 	-9.10627E-04
-400.8 	-9.24015E-04
-402.6 	-9.34587E-04
-403.9 	-9.48855E-04
-405.6 	-9.66381E-04
-407.3 	-9.78461E-04
-408.8 	-9.97954E-04
-410.6 	-1.01459E-03
-411.1 	-1.03370E-03
-411.0 	-1.04826E-03
-412.2 	-1.05582E-03
-414.1 	-1.06551E-03
-415.5 	-1.07826E-03
-417.0 	-1.09123E-03
-419.2 	-1.10678E-03
-421.2 	-1.12256E-03
-422.6 	-1.14293E-03
-424.6 	-1.15980E-03
-426.4 	-1.17754E-03
-428.3 	-1.20181E-03
-430.3 	-1.21868E-03
-431.7 	-1.23861E-03
-433.7 	-1.26201E-03
-433.5 	-1.29116E-03
-433.8 	-1.30354E-03
-435.1 	-1.31023E-03
-436.7 	-1.32212E-03
-438.0 	-1.33642E-03
-439.7 	-1.35353E-03
-441.6 	-1.36432E-03
-443.0 	-1.38472E-03
-444.9 	-1.40138E-03
-446.7 	-1.41915E-03
-448.1 	-1.44715E-03
-450.1 	-1.46251E-03
-452.0 	-1.48746E-03
-453.7 	-1.50654E-03
-455.1 	-1.53302E-03
-454.9 	-1.56262E-03
-455.9 	-1.57063E-03
-457.2 	-1.58385E-03
-458.6 	-1.59665E-03
-459.8 	-1.61835E-03
-461.4 	-1.63092E-03
-462.7 	-1.65068E-03
-464.1 	-1.66410E-03
-465.7 	-1.68320E-03
-466.9 	-1.70384E-03
-468.4 	-1.72337E-03
-469.6 	-1.74465E-03
-471.0 	-1.76507E-03
-471.6 	-1.78224E-03
-471.7 	-1.80357E-03
-472.3 	-1.81421E-03
-473.5 	-1.82788E-03
-475.0 	-1.83981E-03
-476.2 	-1.85457E-03
-477.8 	-1.86606E-03
-479.4 	-1.88560E-03
-480.4 	-1.90777E-03
-482.1 	-1.92645E-03
-483.3 	-1.94665E-03
