  STRAIN   SUBSTRUCTURE     MODE1     MODE2     MODE3
   0.086 0.1949151E+05 0.3275492E+12 0.4055534E+12 0.4419029E+12
   0.087 0.1954599E+05 0.3276844E+12 0.4058085E+12 0.4421357E+12
   0.088 0.1960282E+05 0.3278216E+12 0.4060585E+12 0.4423629E+12
   0.089 0.1966231E+05 0.3279613E+12 0.4063042E+12 0.4425843E+12
   0.090 0.1972479E+05 0.3281028E+12 0.4065463E+12 0.4428007E+12
   0.091 0.1979059E+05 0.3282455E+12 0.4067851E+12 0.4430124E+12
   0.092 0.1986005E+05 0.3283885E+12 0.4070212E+12 0.4432195E+12
   0.093 0.1993355E+05 0.3285313E+12 0.4072545E+12 0.4434225E+12
   0.094 0.2001148E+05 0.3286736E+12 0.4074851E+12 0.4436219E+12
   0.095 0.2009433E+05 0.3288149E+12 0.4077135E+12 0.4438179E+12
   0.096 0.2018296E+05 0.3289556E+12 0.4079441E+12 0.4440100E+12
   0.097 0.2027859E+05 0.3290967E+12 0.4081851E+12 0.4441978E+12
   0.098 0.2038166E+05 0.3292367E+12 0.4084368E+12 0.4443837E+12
   0.099 0.2049264E+05 0.3293750E+12 0.4086988E+12 0.4445687E+12
   0.100 0.2061206E+05 0.3295117E+12 0.4089701E+12 0.4447529E+12
   0.101 0.2074048E+05 0.3296466E+12 0.4092501E+12 0.4449365E+12
   0.102 0.2087851E+05 0.3297796E+12 0.4095382E+12 0.4451193E+12
   0.103 0.2102678E+05 0.3299106E+12 0.4098337E+12 0.4453016E+12
   0.104 0.2118599E+05 0.3300396E+12 0.4101358E+12 0.4454835E+12
   0.105 0.2135688E+05 0.3301665E+12 0.4104440E+12 0.4456650E+12
   0.106 0.2154022E+05 0.3302913E+12 0.4107576E+12 0.4458462E+12
   0.107 0.2173682E+05 0.3304138E+12 0.4110758E+12 0.4460270E+12
   0.108 0.2194765E+05 0.3305335E+12 0.4113991E+12 0.4462085E+12
   0.109 0.2217377E+05 0.3306503E+12 0.4117277E+12 0.4463915E+12
   0.110 0.2241632E+05 0.3307639E+12 0.4120620E+12 0.4465767E+12
   0.111 0.2267648E+05 0.3308742E+12 0.4124022E+12 0.4467647E+12
   0.112 0.2295662E+05 0.3309806E+12 0.4127469E+12 0.4469650E+12
   0.113 0.2325791E+05 0.3310829E+12 0.4130958E+12 0.4471774E+12
   0.114 0.2358156E+05 0.3311811E+12 0.4134484E+12 0.4474012E+12
   0.115 0.2392885E+05 0.3312754E+12 0.4138041E+12 0.4476358E+12
   0.116 0.2430113E+05 0.3313657E+12 0.4141626E+12 0.4478803E+12
   0.117 0.2469982E+05 0.3314523E+12 0.4145232E+12 0.4481343E+12
   0.118 0.2512644E+05 0.3315352E+12 0.4148853E+12 0.4483974E+12
   0.119 0.2558268E+05 0.3316160E+12 0.4152491E+12 0.4486692E+12
   0.120 0.2607031E+05 0.3316953E+12 0.4156148E+12 0.4489497E+12
   0.121 0.2659116E+05 0.3317729E+12 0.4159823E+12 0.4492388E+12
   0.122 0.2714711E+05 0.3318488E+12 0.4163514E+12 0.4495359E+12
   0.123 0.2774018E+05 0.3319233E+12 0.4167222E+12 0.4498400E+12
   0.124 0.2837248E+05 0.3319964E+12 0.4170945E+12 0.4501504E+12
   0.125 0.2904622E+05 0.3320680E+12 0.4174682E+12 0.4504665E+12
   0.126 0.2976373E+05 0.3321382E+12 0.4178428E+12 0.4507878E+12
   0.127 0.3052747E+05 0.3322066E+12 0.4182182E+12 0.4511141E+12
   0.128 0.3134003E+05 0.3322731E+12 0.4185947E+12 0.4514450E+12
   0.129 0.3220412E+05 0.3323377E+12 0.4189718E+12 0.4517803E+12
   0.130 0.3312255E+05 0.3324002E+12 0.4193496E+12 0.4521195E+12
   0.131 0.3409828E+05 0.3324607E+12 0.4197277E+12 0.4524621E+12
   0.132 0.3513440E+05 0.3325191E+12 0.4201058E+12 0.4528077E+12
   0.133 0.3623411E+05 0.3325755E+12 0.4204840E+12 0.4531559E+12
   0.134 0.3740079E+05 0.3326297E+12 0.4208621E+12 0.4535066E+12
   0.135 0.3863792E+05 0.3326815E+12 0.4212400E+12 0.4538595E+12
   0.136 0.3994913E+05 0.3327311E+12 0.4216176E+12 0.4542142E+12
   0.137 0.4133820E+05 0.3327784E+12 0.4219947E+12 0.4545703E+12
   0.138 0.4280898E+05 0.3328234E+12 0.4223711E+12 0.4549272E+12
   0.139 0.4436552E+05 0.3328662E+12 0.4227469E+12 0.4552841E+12
   0.140 0.4601201E+05 0.3329068E+12 0.4231218E+12 0.4556409E+12
   0.141 0.4775284E+05 0.3329452E+12 0.4234957E+12 0.4559973E+12
   0.142 0.4959248E+05 0.3329814E+12 0.4238683E+12 0.4563531E+12
   0.143 0.5153559E+05 0.3330154E+12 0.4242394E+12 0.4567079E+12
   0.144 0.5358697E+05 0.3330473E+12 0.4246089E+12 0.4570615E+12
   0.145 0.5575158E+05 0.3330770E+12 0.4249768E+12 0.4574139E+12
   0.146 0.5803452E+05 0.3331046E+12 0.4253429E+12 0.4577648E+12
   0.147 0.6044103E+05 0.3331301E+12 0.4257072E+12 0.4581141E+12
   0.148 0.6297654E+05 0.3331539E+12 0.4260699E+12 0.4584615E+12
   0.149 0.6564661E+05 0.3331758E+12 0.4264312E+12 0.4588074E+12
   0.150 0.6845695E+05 0.3331958E+12 0.4267910E+12 0.4591515E+12
   0.151 0.7141340E+05 0.3332139E+12 0.4271494E+12 0.4594937E+12
   0.152 0.7452198E+05 0.3332301E+12 0.4275061E+12 0.4598340E+12
   0.153 0.7778882E+05 0.3332444E+12 0.4278611E+12 0.4601722E+12
   0.154 0.8122024E+05 0.3332568E+12 0.4282143E+12 0.4605083E+12
   0.155 0.8482268E+05 0.3332673E+12 0.4285657E+12 0.4608421E+12
   0.156 0.8860275E+05 0.3332759E+12 0.4289152E+12 0.4611736E+12
   0.157 0.9256720E+05 0.3332826E+12 0.4292628E+12 0.4615025E+12
   0.158 0.9672293E+05 0.3332874E+12 0.4296083E+12 0.4618290E+12
   0.159 0.1010770E+06 0.3332901E+12 0.4299517E+12 0.4621529E+12
   0.160 0.1056367E+06 0.3332907E+12 0.4302930E+12 0.4624742E+12
   0.161 0.1104092E+06 0.3332892E+12 0.4306322E+12 0.4627927E+12
   0.162 0.1154022E+06 0.3332856E+12 0.4309691E+12 0.4631085E+12
   0.163 0.1206232E+06 0.3332800E+12 0.4313038E+12 0.4634213E+12
   0.164 0.1260801E+06 0.3332724E+12 0.4316362E+12 0.4637313E+12
   0.165 0.1317809E+06 0.3332628E+12 0.4319662E+12 0.4640383E+12
   0.166 0.1377336E+06 0.3332512E+12 0.4322939E+12 0.4643423E+12
   0.167 0.1439465E+06 0.3332376E+12 0.4326192E+12 0.4646432E+12
   0.168 0.1504280E+06 0.3332220E+12 0.4329420E+12 0.4649409E+12
   0.169 0.1571867E+06 0.3332046E+12 0.4332624E+12 0.4652355E+12
   0.170 0.1642311E+06 0.3331852E+12 0.4335803E+12 0.4655269E+12
   0.171 0.1715701E+06 0.3331639E+12 0.4338957E+12 0.4658149E+12
   0.172 0.1792128E+06 0.3331408E+12 0.4342086E+12 0.4660998E+12
   0.173 0.1871682E+06 0.3331157E+12 0.4345190E+12 0.4663814E+12
   0.174 0.1954455E+06 0.3330888E+12 0.4348269E+12 0.4666598E+12
   0.175 0.2040541E+06 0.3330601E+12 0.4351324E+12 0.4669349E+12
   0.176 0.2130037E+06 0.3330296E+12 0.4354353E+12 0.4672067E+12
   0.177 0.2223037E+06 0.3329973E+12 0.4357356E+12 0.4674752E+12
   0.178 0.2319642E+06 0.3329634E+12 0.4360334E+12 0.4677403E+12
   0.179 0.2419949E+06 0.3329277E+12 0.4363286E+12 0.4680020E+12
   0.180 0.2524061E+06 0.3328904E+12 0.4366212E+12 0.4682603E+12
   0.181 0.2632080E+06 0.3328515E+12 0.4369113E+12 0.4685153E+12
   0.182 0.2744109E+06 0.3328110E+12 0.4371988E+12 0.4687670E+12
   0.183 0.2860255E+06 0.3327689E+12 0.4374838E+12 0.4690154E+12
   0.184 0.2980624E+06 0.3327252E+12 0.4377664E+12 0.4692606E+12
   0.185 0.3105327E+06 0.3326800E+12 0.4380466E+12 0.4695028E+12
   0.186 0.3234474E+06 0.3326331E+12 0.4383248E+12 0.4697423E+12
   0.187 0.3368179E+06 0.3325845E+12 0.4386011E+12 0.4699795E+12
   0.188 0.3506559E+06 0.3325339E+12 0.4388760E+12 0.4702148E+12
   0.189 0.3649736E+06 0.3324811E+12 0.4391502E+12 0.4704491E+12
   0.190 0.3797834E+06 0.3324258E+12 0.4394243E+12 0.4706834E+12
   0.191 0.3950983E+06 0.3323673E+12 0.4396993E+12 0.4709190E+12
   0.192 0.4109318E+06 0.3323054E+12 0.4399763E+12 0.4711571E+12
   0.193 0.4272973E+06 0.3322396E+12 0.4402559E+12 0.4713987E+12
   0.194 0.4442076E+06 0.3321703E+12 0.4405375E+12 0.4716430E+12
   0.195 0.4616744E+06 0.3320986E+12 0.4408193E+12 0.4718876E+12
   0.196 0.4797085E+06 0.3320258E+12 0.4410988E+12 0.4721297E+12
   0.197 0.4983217E+06 0.3319525E+12 0.4413749E+12 0.4723677E+12
   0.198 0.5175266E+06 0.3318791E+12 0.4416471E+12 0.4726012E+12
   0.199 0.5373362E+06 0.3318056E+12 0.4419154E+12 0.4728302E+12
   0.200 0.5578145E+06 0.3317512E+12 0.4421789E+12 0.4730830E+12
