  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.057   0.004   2.626   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.058   0.004   2.652   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.059   0.004   2.642   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.060   0.004   2.633   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.061   0.005   2.625   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.062   0.005   2.617   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.063   0.005   2.611   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.064   0.005   2.714   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.065   0.005   2.780   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.066   0.006   2.776   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.067   0.006   2.775   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.068   0.006   2.760   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.069   0.006   3.270   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.070   0.006   3.277   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.071   0.006   3.285   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.072   0.006   3.305   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.073   0.007   3.323   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.074   0.007   3.391   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.075   0.007   3.394   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.076   0.007   2.934   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.077   0.007   2.944   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.078   0.007   2.936   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.079   0.008   2.927   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.080   0.008   2.367   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.081   0.008   2.384   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.082   0.008   2.419   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.083   0.008   2.343   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.084   0.008   2.367   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.085   0.008   2.384   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.086   0.009   2.371   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.087   0.009   2.261   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.088   0.009   1.774   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.089   0.009   1.753   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.090   0.009   1.765   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.091   0.009   1.780   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.092   0.010   1.722   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.093   0.010   1.748   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.094   0.010   1.777   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.095   0.010   1.615   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.096   0.011   1.639   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.097   0.011   1.672   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.098   0.011   1.693   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.099   0.011   1.717   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.100   0.011   1.761   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.101   0.012   1.760   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.102   0.012   1.668   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.103   0.012   1.708   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.104   0.012   1.716   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.105   0.012   1.755   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.106   0.012   1.795   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.107   0.013   1.813   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.108   0.013   1.850   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.109   0.013   1.806   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.110   0.013   1.722   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.111   0.013   1.741   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.112   0.013   1.759   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.113   0.014   1.666   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.114   0.014   1.675   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.115   0.014   1.684   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.116   0.014   1.691   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.117   0.014   1.678   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.118   0.015   1.766   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.119   0.015   1.771   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.120   0.015   1.780   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.121   0.015   1.784   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.122   0.015   1.788   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.123   0.015   1.792   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.124   0.016   1.802   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.125   0.016   1.800   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.126   0.016   1.803   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.127   0.016   1.806   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.128   0.016   1.809   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.129   0.016   1.812   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.130   0.017   1.815   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.131   0.017   1.818   0.000   0.001   0.000   0.000   0.000   0.000   0.000
   0.132   0.017   1.890   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.133   0.017   1.902   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.134   0.017   1.915   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.135   0.018   1.921   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.136   0.018   1.924   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.137   0.018   1.927   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.138   0.018   1.924   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.139   0.018   1.917   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.140   0.018   1.919   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.141   0.019   1.966   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.142   0.019   1.984   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.143   0.019   1.986   0.000   0.002   0.000   0.000   0.000   0.000   0.000
   0.144   0.019   1.988   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.145   0.019   2.082   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.146   0.019   2.084   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.147   0.020   2.086   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.148   0.020   2.088   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.149   0.020   2.090   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.150   0.020   2.094   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.151   0.020   2.120   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.152   0.020   2.127   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.153   0.020   2.139   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.154   0.021   2.141   0.000   0.003   0.000   0.000   0.000   0.000   0.000
   0.155   0.021   2.144   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.156   0.021   2.147   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.157   0.021   2.201   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.158   0.021   2.211   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.159   0.021   2.214   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.160   0.022   2.266   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.161   0.022   2.268   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.162   0.022   2.270   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.163   0.022   2.299   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.164   0.022   2.398   0.000   0.004   0.000   0.000   0.000   0.000   0.000
   0.165   0.022   2.422   0.000   0.005   0.000   0.000   0.000   0.000   0.000
   0.166   0.022   2.423   0.000   0.005   0.000   0.000   0.000   0.000   0.000
   0.167   0.023   2.453   0.000   0.005   0.000   0.000   0.000   0.000   0.000
   0.168   0.023   2.477   0.000   0.005   0.000   0.000   0.000   0.000   0.000
   0.169   0.023   2.449   0.000   0.005   0.000   0.000   0.000   0.000   0.000
   0.170   0.023   2.561   0.000   0.005   0.000   0.000   0.000   0.000   0.000
   0.171   0.023   2.582   0.000   0.005   0.000   0.000   0.000   0.000   0.000
   0.172   0.023   2.583   0.000   0.005   0.000   0.000   0.000   0.000   0.000
   0.173   0.023   2.580   0.000   0.005   0.000   0.000   0.000   0.000   0.000
   0.174   0.024   2.586   0.000   0.006   0.000   0.000   0.000   0.000   0.000
   0.175   0.024   2.593   0.000   0.006   0.000   0.000   0.000   0.000   0.000
   0.176   0.024   2.637   0.000   0.006   0.000   0.000   0.000   0.000   0.000
   0.177   0.024   2.643   0.000   0.006   0.000   0.000   0.000   0.000   0.000
   0.178   0.024   2.643   0.000   0.006   0.000   0.000   0.000   0.000   0.000
   0.179   0.024   2.645   0.000   0.006   0.000   0.000   0.000   0.000   0.000
   0.180   0.024   2.686   0.000   0.006   0.001   0.000   0.000   0.000   0.000
   0.181   0.025   2.688   0.000   0.006   0.001   0.000   0.000   0.000   0.000
   0.182   0.025   2.726   0.000   0.006   0.001   0.000   0.000   0.000   0.000
   0.183   0.025   2.775   0.000   0.007   0.001   0.000   0.000   0.000   0.000
   0.184   0.025   2.775   0.000   0.007   0.001   0.000   0.000   0.000   0.000
   0.185   0.025   2.776   0.000   0.007   0.001   0.000   0.000   0.000   0.000
   0.186   0.025   2.812   0.000   0.007   0.001   0.000   0.000   0.000   0.000
   0.187   0.025   2.812   0.000   0.007   0.001   0.000   0.000   0.000   0.000
   0.188   0.025   2.813   0.000   0.007   0.001   0.000   0.000   0.000   0.000
   0.189   0.026   2.813   0.000   0.007   0.001   0.000   0.000   0.000   0.000
   0.190   0.026   2.814   0.000   0.007   0.001   0.000   0.000   0.000   0.000
   0.191   0.026   2.815   0.000   0.007   0.001   0.000   0.000   0.000   0.000
   0.192   0.026   2.836   0.000   0.008   0.001   0.000   0.000   0.000   0.000
   0.193   0.026   2.881   0.000   0.008   0.001   0.000   0.000   0.000   0.000
   0.194   0.026   2.881   0.000   0.008   0.001   0.000   0.000   0.000   0.000
   0.195   0.026   2.882   0.000   0.008   0.001   0.000   0.000   0.000   0.000
   0.196   0.026   3.044   0.000   0.008   0.001   0.000   0.000   0.000   0.000
   0.197   0.027   3.046   0.000   0.008   0.001   0.000   0.000   0.000   0.000
   0.198   0.027   3.046   0.000   0.008   0.001   0.000   0.000   0.000   0.000
   0.199   0.027   3.046   0.000   0.008   0.001   0.000   0.000   0.000   0.000
   0.200   0.027   3.046   0.000   0.008   0.001   0.000   0.000   0.000   0.000
