  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.026   0.999   3.181   0.563   0.093   0.339   0.005   0.000   0.001   0.000
   0.027   0.999   3.193   0.560   0.094   0.341   0.005   0.000   0.001   0.000
   0.028   0.999   3.201   0.558   0.094   0.342   0.005   0.000   0.001   0.000
   0.029   0.999   3.211   0.556   0.095   0.344   0.006   0.000   0.001   0.000
   0.030   0.999   3.219   0.553   0.096   0.345   0.006   0.000   0.002   0.000
   0.031   0.999   3.233   0.552   0.096   0.346   0.006   0.000   0.002   0.000
   0.032   0.999   3.241   0.549   0.097   0.348   0.006   0.000   0.002   0.000
   0.033   0.998   3.254   0.546   0.098   0.350   0.006   0.000   0.002   0.000
   0.034   0.998   3.258   0.544   0.098   0.351   0.006   0.000   0.002   0.000
   0.035   0.998   3.285   0.542   0.099   0.352   0.006   0.000   0.002   0.000
   0.036   0.998   3.287   0.540   0.100   0.354   0.007   0.000   0.002   0.000
   0.037   0.998   3.300   0.537   0.101   0.355   0.007   0.000   0.002   0.000
   0.038   0.998   3.304   0.535   0.101   0.356   0.007   0.000   0.002   0.000
   0.039   0.998   3.311   0.533   0.102   0.358   0.007   0.000   0.002   0.000
   0.040   0.998   3.312   0.531   0.103   0.359   0.007   0.000   0.002   0.000
   0.041   0.998   3.348   0.529   0.103   0.361   0.007   0.000   0.003   0.000
   0.042   0.998   3.353   0.527   0.104   0.362   0.008   0.000   0.003   0.000
   0.043   0.997   3.358   0.524   0.105   0.363   0.008   0.000   0.003   0.000
   0.044   0.997   3.376   0.523   0.105   0.364   0.008   0.000   0.003   0.000
   0.045   0.997   3.389   0.520   0.106   0.366   0.008   0.000   0.003   0.000
   0.046   0.997   3.395   0.518   0.106   0.367   0.008   0.000   0.003   0.000
   0.047   0.997   3.410   0.516   0.107   0.369   0.008   0.000   0.003   0.000
   0.048   0.997   3.422   0.514   0.108   0.370   0.008   0.000   0.003   0.000
   0.049   0.997   3.427   0.511   0.108   0.372   0.009   0.000   0.004   0.000
   0.050   0.997   3.442   0.510   0.109   0.372   0.009   0.000   0.004   0.000
   0.051   0.997   3.458   0.508   0.110   0.374   0.009   0.000   0.004   0.000
   0.052   0.996   3.473   0.506   0.110   0.375   0.009   0.000   0.004   0.000
   0.053   0.996   3.490   0.503   0.111   0.377   0.009   0.000   0.004   0.000
   0.054   0.996   3.492   0.502   0.112   0.378   0.009   0.000   0.004   0.000
   0.055   0.996   3.519   0.499   0.112   0.379   0.009   0.000   0.004   0.000
   0.056   0.996   3.535   0.498   0.113   0.380   0.009   0.000   0.004   0.000
   0.057   0.996   3.543   0.495   0.114   0.381   0.010   0.000   0.005   0.000
   0.058   0.996   3.565   0.493   0.114   0.383   0.010   0.000   0.005   0.000
   0.059   0.996   3.573   0.491   0.115   0.384   0.010   0.000   0.005   0.000
   0.060   0.996   3.575   0.489   0.116   0.385   0.010   0.000   0.005   0.000
   0.061   0.995   3.577   0.487   0.116   0.387   0.010   0.000   0.005   0.000
   0.062   0.995   3.589   0.485   0.117   0.388   0.010   0.000   0.005   0.000
   0.063   0.995   3.594   0.483   0.118   0.389   0.010   0.000   0.005   0.000
   0.064   0.995   3.597   0.481   0.119   0.390   0.010   0.000   0.006   0.000
   0.065   0.995   3.611   0.479   0.119   0.391   0.010   0.000   0.006   0.000
   0.066   0.994   3.623   0.477   0.120   0.393   0.010   0.000   0.006   0.000
   0.067   0.994   3.626   0.475   0.121   0.394   0.011   0.000   0.006   0.000
   0.068   0.994   3.642   0.472   0.122   0.395   0.011   0.000   0.006   0.000
   0.069   0.994   3.644   0.470   0.123   0.396   0.011   0.000   0.006   0.000
   0.070   0.994   3.645   0.468   0.123   0.398   0.011   0.000   0.007   0.000
   0.071   0.994   3.667   0.466   0.124   0.399   0.011   0.000   0.007   0.000
   0.072   0.994   3.669   0.464   0.125   0.400   0.011   0.000   0.007   0.000
   0.073   0.993   3.678   0.462   0.126   0.401   0.011   0.000   0.007   0.000
   0.074   0.993   3.699   0.460   0.127   0.402   0.011   0.000   0.007   0.000
   0.075   0.993   3.714   0.458   0.127   0.403   0.011   0.000   0.007   0.000
   0.076   0.993   3.725   0.456   0.128   0.404   0.011   0.000   0.007   0.000
   0.077   0.993   3.745   0.454   0.129   0.406   0.011   0.000   0.008   0.000
   0.078   0.993   3.760   0.452   0.130   0.407   0.011   0.000   0.008   0.000
   0.079   0.992   3.769   0.450   0.131   0.408   0.011   0.000   0.008   0.000
   0.080   0.992   3.785   0.448   0.132   0.409   0.011   0.000   0.008   0.000
   0.081   0.992   3.798   0.446   0.133   0.410   0.012   0.000   0.008   0.000
   0.082   0.992   3.816   0.444   0.133   0.411   0.012   0.000   0.008   0.000
   0.083   0.992   3.846   0.442   0.134   0.412   0.012   0.000   0.009   0.000
   0.084   0.992   3.877   0.439   0.135   0.414   0.012   0.000   0.009   0.000
   0.085   0.992   3.881   0.437   0.136   0.415   0.012   0.000   0.009   0.000
   0.086   0.991   3.897   0.435   0.137   0.416   0.012   0.000   0.009   0.000
   0.087   0.991   3.903   0.433   0.138   0.417   0.012   0.000   0.009   0.000
   0.088   0.991   3.906   0.431   0.139   0.418   0.012   0.000   0.010   0.000
   0.089   0.991   3.924   0.429   0.139   0.419   0.012   0.000   0.010   0.000
   0.090   0.991   3.937   0.427   0.140   0.420   0.012   0.000   0.010   0.000
   0.091   0.991   3.947   0.425   0.141   0.421   0.012   0.000   0.010   0.000
   0.092   0.990   3.960   0.423   0.142   0.423   0.012   0.000   0.010   0.000
   0.093   0.990   3.985   0.421   0.143   0.424   0.012   0.000   0.010   0.000
   0.094   0.990   3.991   0.419   0.144   0.425   0.012   0.000   0.011   0.000
   0.095   0.990   4.005   0.417   0.145   0.426   0.012   0.000   0.011   0.000
   0.096   0.989   4.011   0.415   0.146   0.427   0.012   0.000   0.011   0.000
   0.097   0.989   4.016   0.413   0.147   0.428   0.012   0.000   0.011   0.000
   0.098   0.989   4.036   0.411   0.147   0.429   0.012   0.000   0.011   0.000
   0.099   0.989   4.050   0.409   0.149   0.430   0.012   0.000   0.011   0.000
   0.100   0.989   4.067   0.407   0.149   0.431   0.012   0.000   0.012   0.000
   0.101   0.988   4.075   0.405   0.150   0.432   0.012   0.000   0.012   0.000
   0.102   0.988   4.084   0.403   0.151   0.433   0.012   0.000   0.012   0.000
   0.103   0.988   4.095   0.401   0.152   0.435   0.012   0.000   0.012   0.000
   0.104   0.988   4.105   0.399   0.153   0.435   0.012   0.000   0.012   0.000
   0.105   0.988   4.122   0.397   0.154   0.436   0.012   0.000   0.013   0.000
   0.106   0.988   4.127   0.395   0.155   0.437   0.012   0.000   0.013   0.000
   0.107   0.987   4.127   0.394   0.156   0.438   0.012   0.000   0.013   0.000
   0.108   0.987   4.125   0.392   0.156   0.439   0.012   0.000   0.013   0.000
   0.109   0.987   4.145   0.390   0.157   0.441   0.012   0.000   0.013   0.000
   0.110   0.987   4.150   0.388   0.158   0.442   0.012   0.000   0.013   0.000
   0.111   0.987   4.149   0.386   0.159   0.443   0.012   0.000   0.014   0.000
   0.112   0.987   4.153   0.384   0.160   0.444   0.012   0.000   0.014   0.000
   0.113   0.986   4.156   0.382   0.161   0.445   0.012   0.000   0.014   0.000
   0.114   0.986   4.163   0.380   0.161   0.446   0.012   0.000   0.014   0.000
   0.115   0.986   4.166   0.378   0.162   0.447   0.012   0.000   0.014   0.000
   0.116   0.986   4.172   0.376   0.163   0.448   0.012   0.000   0.015   0.000
   0.117   0.986   4.194   0.375   0.164   0.449   0.012   0.000   0.015   0.000
   0.118   0.985   4.200   0.373   0.165   0.450   0.012   0.000   0.015   0.000
   0.119   0.985   4.217   0.371   0.166   0.451   0.012   0.000   0.015   0.000
   0.120   0.985   4.224   0.369   0.166   0.452   0.012   0.000   0.015   0.000
   0.121   0.985   4.226   0.367   0.167   0.453   0.012   0.000   0.015   0.000
   0.122   0.985   4.235   0.365   0.168   0.454   0.012   0.000   0.016   0.000
   0.123   0.985   4.247   0.363   0.169   0.455   0.012   0.000   0.016   0.000
   0.124   0.984   4.258   0.361   0.170   0.456   0.012   0.000   0.016   0.000
   0.125   0.984   4.266   0.360   0.170   0.457   0.012   0.000   0.016   0.000
   0.126   0.984   4.272   0.358   0.171   0.458   0.012   0.000   0.016   0.000
   0.127   0.984   4.279   0.356   0.172   0.459   0.012   0.000   0.016   0.000
   0.128   0.984   4.281   0.354   0.173   0.460   0.012   0.000   0.017   0.000
   0.129   0.984   4.283   0.352   0.174   0.460   0.012   0.000   0.017   0.000
   0.130   0.983   4.298   0.351   0.174   0.461   0.012   0.000   0.017   0.000
   0.131   0.983   4.301   0.349   0.175   0.462   0.012   0.000   0.017   0.000
   0.132   0.983   4.303   0.347   0.176   0.463   0.012   0.000   0.017   0.000
   0.133   0.983   4.321   0.345   0.177   0.464   0.012   0.000   0.018   0.000
   0.134   0.983   4.324   0.344   0.178   0.465   0.012   0.000   0.018   0.000
   0.135   0.982   4.324   0.342   0.178   0.466   0.012   0.000   0.018   0.000
   0.136   0.982   4.326   0.340   0.179   0.467   0.012   0.000   0.018   0.000
   0.137   0.982   4.342   0.338   0.180   0.468   0.012   0.000   0.018   0.000
   0.138   0.982   4.349   0.337   0.181   0.469   0.012   0.000   0.018   0.000
   0.139   0.982   4.354   0.335   0.182   0.469   0.012   0.000   0.019   0.000
   0.140   0.982   4.354   0.333   0.182   0.470   0.012   0.000   0.019   0.000
   0.141   0.981   4.369   0.332   0.183   0.471   0.012   0.000   0.019   0.000
   0.142   0.981   4.378   0.330   0.184   0.472   0.012   0.000   0.019   0.000
   0.143   0.981   4.383   0.328   0.185   0.473   0.011   0.000   0.019   0.000
   0.144   0.981   4.391   0.327   0.186   0.474   0.011   0.000   0.019   0.000
   0.145   0.981   4.393   0.325   0.186   0.475   0.011   0.000   0.020   0.000
   0.146   0.981   4.413   0.323   0.187   0.475   0.011   0.000   0.020   0.000
   0.147   0.980   4.434   0.322   0.188   0.476   0.011   0.000   0.020   0.000
   0.148   0.980   4.445   0.320   0.189   0.477   0.011   0.000   0.020   0.000
   0.149   0.980   4.461   0.318   0.189   0.478   0.011   0.000   0.020   0.000
   0.150   0.980   4.482   0.317   0.190   0.479   0.011   0.000   0.020   0.000
   0.151   0.980   4.492   0.315   0.191   0.479   0.011   0.000   0.021   0.000
   0.152   0.980   4.502   0.314   0.192   0.480   0.011   0.000   0.021   0.000
   0.153   0.980   4.503   0.312   0.193   0.481   0.011   0.000   0.021   0.000
   0.154   0.979   4.504   0.310   0.193   0.482   0.011   0.000   0.021   0.000
   0.155   0.979   4.515   0.309   0.194   0.482   0.011   0.000   0.021   0.000
   0.156   0.979   4.531   0.307   0.195   0.483   0.011   0.000   0.021   0.000
   0.157   0.979   4.532   0.305   0.196   0.484   0.011   0.000   0.021   0.000
   0.158   0.979   4.542   0.304   0.196   0.485   0.011   0.000   0.022   0.000
   0.159   0.979   4.553   0.302   0.197   0.486   0.011   0.000   0.022   0.000
   0.160   0.978   4.557   0.301   0.198   0.486   0.011   0.000   0.022   0.000
   0.161   0.978   4.560   0.299   0.199   0.487   0.011   0.000   0.022   0.000
   0.162   0.978   4.572   0.298   0.199   0.488   0.011   0.000   0.022   0.000
   0.163   0.978   4.583   0.296   0.200   0.489   0.010   0.000   0.022   0.000
   0.164   0.978   4.587   0.295   0.201   0.489   0.010   0.000   0.023   0.000
   0.165   0.978   4.595   0.293   0.201   0.490   0.010   0.000   0.023   0.000
   0.166   0.978   4.603   0.292   0.202   0.491   0.010   0.000   0.023   0.000
   0.167   0.977   4.616   0.290   0.203   0.492   0.010   0.000   0.023   0.000
   0.168   0.977   4.621   0.289   0.204   0.492   0.010   0.000   0.023   0.000
   0.169   0.977   4.641   0.287   0.204   0.493   0.010   0.000   0.023   0.000
   0.170   0.977   4.652   0.286   0.205   0.494   0.010   0.000   0.023   0.000
   0.171   0.977   4.654   0.284   0.206   0.495   0.010   0.000   0.024   0.000
   0.172   0.977   4.662   0.283   0.206   0.495   0.010   0.000   0.024   0.000
   0.173   0.977   4.681   0.281   0.207   0.496   0.010   0.000   0.024   0.000
   0.174   0.976   4.682   0.280   0.208   0.497   0.010   0.000   0.024   0.000
   0.175   0.976   4.690   0.278   0.209   0.497   0.010   0.000   0.024   0.000
   0.176   0.976   4.692   0.277   0.209   0.498   0.010   0.000   0.024   0.000
   0.177   0.976   4.697   0.275   0.210   0.499   0.010   0.000   0.024   0.000
   0.178   0.976   4.684   0.274   0.211   0.500   0.010   0.000   0.025   0.000
   0.179   0.976   4.701   0.272   0.211   0.500   0.010   0.000   0.025   0.000
   0.180   0.976   4.703   0.271   0.212   0.501   0.009   0.000   0.025   0.000
   0.181   0.975   4.724   0.269   0.213   0.502   0.009   0.000   0.025   0.000
   0.182   0.975   4.720   0.268   0.213   0.503   0.009   0.000   0.025   0.000
   0.183   0.975   4.721   0.266   0.214   0.503   0.009   0.000   0.025   0.000
   0.184   0.975   4.727   0.265   0.215   0.504   0.009   0.000   0.025   0.000
   0.185   0.975   4.734   0.264   0.215   0.505   0.009   0.000   0.025   0.000
   0.186   0.975   4.738   0.262   0.216   0.505   0.009   0.000   0.026   0.000
   0.187   0.975   4.746   0.261   0.217   0.506   0.009   0.000   0.026   0.000
   0.188   0.975   4.756   0.259   0.217   0.507   0.009   0.000   0.026   0.000
   0.189   0.974   4.758   0.258   0.218   0.507   0.009   0.000   0.026   0.000
   0.190   0.974   4.744   0.257   0.218   0.508   0.009   0.000   0.026   0.000
   0.191   0.974   4.737   0.255   0.219   0.509   0.009   0.000   0.026   0.000
   0.192   0.974   4.736   0.254   0.220   0.509   0.009   0.000   0.026   0.000
   0.193   0.974   4.735   0.253   0.220   0.510   0.009   0.000   0.027   0.000
   0.194   0.974   4.738   0.251   0.221   0.511   0.009   0.000   0.027   0.000
   0.195   0.974   4.750   0.250   0.222   0.511   0.009   0.000   0.027   0.000
   0.196   0.974   4.751   0.249   0.222   0.512   0.009   0.000   0.027   0.000
   0.197   0.973   4.756   0.247   0.223   0.512   0.009   0.000   0.027   0.000
   0.198   0.973   4.764   0.246   0.224   0.513   0.008   0.000   0.027   0.000
   0.199   0.973   4.765   0.245   0.224   0.514   0.008   0.000   0.027   0.000
   0.200   0.973   4.767   0.243   0.225   0.514   0.008   0.000   0.027   0.000
