  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.045   0.951   2.901   0.828   0.000   0.038   0.135   0.000   0.061   0.000
   0.046   0.949   2.916   0.825   0.000   0.038   0.136   0.000   0.063   0.000
   0.047   0.948   2.918   0.824   0.000   0.038   0.137   0.000   0.065   0.000
   0.048   0.946   2.913   0.823   0.000   0.039   0.138   0.000   0.067   0.000
   0.049   0.944   2.921   0.821   0.000   0.039   0.140   0.000   0.069   0.000
   0.050   0.943   2.922   0.820   0.000   0.039   0.141   0.000   0.070   0.000
   0.051   0.941   2.931   0.819   0.000   0.039   0.142   0.000   0.072   0.000
   0.052   0.940   2.942   0.817   0.000   0.040   0.143   0.000   0.074   0.000
   0.053   0.938   2.951   0.815   0.000   0.040   0.145   0.000   0.076   0.000
   0.054   0.937   2.958   0.814   0.000   0.040   0.146   0.000   0.078   0.000
   0.055   0.935   2.963   0.813   0.000   0.040   0.147   0.000   0.080   0.000
   0.056   0.933   2.967   0.811   0.000   0.041   0.148   0.000   0.082   0.000
   0.057   0.932   2.963   0.810   0.000   0.041   0.149   0.000   0.084   0.000
   0.058   0.930   2.966   0.808   0.000   0.041   0.151   0.000   0.086   0.000
   0.059   0.928   2.966   0.807   0.000   0.042   0.152   0.000   0.088   0.000
   0.060   0.927   2.976   0.805   0.000   0.042   0.153   0.000   0.090   0.000
   0.061   0.925   2.979   0.803   0.000   0.042   0.154   0.000   0.092   0.000
   0.062   0.923   2.995   0.802   0.000   0.043   0.155   0.000   0.094   0.000
   0.063   0.921   3.002   0.801   0.000   0.043   0.157   0.000   0.096   0.000
   0.064   0.919   3.020   0.799   0.000   0.043   0.158   0.000   0.098   0.000
   0.065   0.917   3.020   0.798   0.000   0.043   0.159   0.000   0.100   0.000
   0.066   0.915   3.030   0.795   0.000   0.044   0.161   0.000   0.102   0.000
   0.067   0.913   3.035   0.794   0.000   0.044   0.162   0.000   0.104   0.000
   0.068   0.911   3.035   0.793   0.000   0.045   0.163   0.000   0.106   0.000
   0.069   0.909   3.040   0.791   0.000   0.045   0.164   0.000   0.108   0.000
   0.070   0.907   3.039   0.789   0.000   0.045   0.165   0.000   0.111   0.000
   0.071   0.905   3.045   0.788   0.000   0.046   0.166   0.000   0.113   0.000
   0.072   0.903   3.062   0.786   0.000   0.046   0.168   0.000   0.115   0.000
   0.073   0.901   3.067   0.785   0.000   0.046   0.169   0.000   0.117   0.000
   0.074   0.899   3.067   0.783   0.000   0.047   0.170   0.000   0.119   0.000
   0.075   0.897   3.080   0.782   0.000   0.047   0.171   0.000   0.122   0.000
   0.076   0.895   3.081   0.780   0.000   0.047   0.172   0.000   0.124   0.000
   0.077   0.893   3.091   0.779   0.000   0.048   0.173   0.000   0.126   0.000
   0.078   0.891   3.109   0.777   0.000   0.048   0.175   0.000   0.129   0.000
   0.079   0.889   3.113   0.776   0.000   0.049   0.176   0.000   0.131   0.000
   0.080   0.887   3.111   0.774   0.000   0.049   0.177   0.000   0.133   0.000
   0.081   0.885   3.116   0.773   0.000   0.049   0.178   0.000   0.136   0.000
   0.082   0.882   3.133   0.770   0.000   0.050   0.180   0.000   0.138   0.000
   0.083   0.880   3.132   0.769   0.000   0.050   0.180   0.000   0.140   0.000
   0.084   0.878   3.134   0.768   0.000   0.051   0.181   0.000   0.143   0.000
   0.085   0.876   3.139   0.766   0.000   0.051   0.183   0.000   0.145   0.000
   0.086   0.874   3.146   0.764   0.000   0.052   0.184   0.000   0.148   0.000
   0.087   0.872   3.149   0.763   0.000   0.052   0.185   0.000   0.150   0.000
   0.088   0.869   3.161   0.761   0.000   0.053   0.186   0.000   0.153   0.000
   0.089   0.867   3.177   0.759   0.000   0.053   0.187   0.000   0.155   0.000
   0.090   0.865   3.175   0.758   0.000   0.054   0.188   0.000   0.158   0.000
   0.091   0.863   3.175   0.756   0.000   0.054   0.190   0.000   0.160   0.000
   0.092   0.860   3.188   0.754   0.000   0.055   0.191   0.000   0.163   0.000
   0.093   0.858   3.194   0.753   0.000   0.055   0.192   0.000   0.165   0.000
   0.094   0.856   3.194   0.751   0.000   0.056   0.193   0.000   0.168   0.000
   0.095   0.853   3.194   0.749   0.000   0.056   0.194   0.000   0.170   0.000
   0.096   0.851   3.192   0.748   0.000   0.057   0.195   0.000   0.173   0.000
   0.097   0.849   3.195   0.746   0.000   0.057   0.196   0.000   0.176   0.000
   0.098   0.846   3.194   0.745   0.000   0.058   0.197   0.000   0.178   0.000
   0.099   0.844   3.202   0.743   0.000   0.059   0.198   0.000   0.181   0.000
   0.100   0.842   3.204   0.741   0.000   0.059   0.199   0.000   0.184   0.000
   0.101   0.839   3.204   0.739   0.000   0.060   0.200   0.000   0.186   0.000
   0.102   0.837   3.204   0.738   0.000   0.061   0.201   0.000   0.189   0.000
   0.103   0.834   3.218   0.736   0.000   0.061   0.203   0.000   0.192   0.000
   0.104   0.832   3.232   0.735   0.000   0.062   0.203   0.000   0.194   0.000
   0.105   0.829   3.246   0.733   0.000   0.062   0.205   0.000   0.197   0.000
   0.106   0.827   3.251   0.731   0.000   0.063   0.206   0.000   0.200   0.000
   0.107   0.824   3.252   0.729   0.000   0.064   0.207   0.000   0.203   0.000
   0.108   0.821   3.253   0.728   0.000   0.064   0.208   0.000   0.206   0.000
   0.109   0.819   3.265   0.726   0.000   0.065   0.208   0.000   0.208   0.000
   0.110   0.816   3.268   0.725   0.000   0.066   0.209   0.000   0.211   0.000
   0.111   0.814   3.269   0.723   0.000   0.066   0.210   0.000   0.214   0.000
   0.112   0.811   3.275   0.721   0.000   0.067   0.211   0.000   0.217   0.000
   0.113   0.808   3.278   0.720   0.000   0.068   0.212   0.000   0.220   0.000
   0.114   0.806   3.284   0.718   0.000   0.068   0.213   0.000   0.223   0.000
   0.115   0.803   3.291   0.716   0.000   0.069   0.214   0.000   0.226   0.000
   0.116   0.800   3.292   0.715   0.000   0.070   0.215   0.000   0.229   0.000
   0.117   0.798   3.298   0.713   0.000   0.071   0.216   0.000   0.232   0.000
   0.118   0.795   3.299   0.712   0.000   0.071   0.217   0.000   0.235   0.000
   0.119   0.792   3.294   0.710   0.000   0.072   0.217   0.000   0.237   0.000
   0.120   0.790   3.305   0.708   0.000   0.073   0.218   0.000   0.240   0.000
   0.121   0.787   3.300   0.707   0.000   0.074   0.219   0.000   0.243   0.000
   0.122   0.784   3.309   0.705   0.000   0.075   0.220   0.000   0.246   0.000
   0.123   0.781   3.303   0.703   0.000   0.075   0.221   0.000   0.249   0.000
   0.124   0.778   3.308   0.702   0.000   0.076   0.222   0.000   0.253   0.000
   0.125   0.775   3.303   0.700   0.000   0.077   0.222   0.000   0.256   0.000
   0.126   0.773   3.313   0.698   0.000   0.078   0.223   0.000   0.259   0.000
   0.127   0.770   3.323   0.696   0.000   0.079   0.224   0.000   0.262   0.000
   0.128   0.767   3.326   0.695   0.000   0.080   0.225   0.000   0.265   0.000
   0.129   0.764   3.334   0.693   0.001   0.080   0.225   0.000   0.268   0.000
   0.130   0.761   3.335   0.691   0.001   0.081   0.226   0.000   0.271   0.000
   0.131   0.758   3.316   0.690   0.001   0.082   0.227   0.000   0.274   0.000
   0.132   0.755   3.325   0.688   0.001   0.083   0.227   0.000   0.277   0.000
   0.133   0.752   3.330   0.686   0.001   0.084   0.228   0.000   0.280   0.000
   0.134   0.749   3.324   0.684   0.001   0.085   0.229   0.000   0.284   0.000
   0.135   0.746   3.334   0.682   0.001   0.085   0.229   0.000   0.287   0.000
   0.136   0.743   3.342   0.680   0.001   0.086   0.230   0.000   0.290   0.000
   0.137   0.740   3.343   0.679   0.001   0.087   0.230   0.000   0.293   0.000
   0.138   0.737   3.349   0.677   0.001   0.088   0.231   0.000   0.296   0.000
   0.139   0.734   3.352   0.675   0.001   0.089   0.232   0.000   0.300   0.000
   0.140   0.731   3.368   0.673   0.001   0.090   0.232   0.000   0.303   0.000
   0.141   0.728   3.369   0.671   0.001   0.091   0.232   0.000   0.306   0.000
   0.142   0.725   3.367   0.669   0.001   0.091   0.233   0.000   0.309   0.000
   0.143   0.722   3.373   0.667   0.001   0.092   0.233   0.000   0.312   0.000
   0.144   0.719   3.383   0.665   0.001   0.093   0.233   0.000   0.316   0.000
   0.145   0.715   3.384   0.662   0.001   0.094   0.234   0.000   0.319   0.000
   0.146   0.712   3.379   0.660   0.001   0.095   0.234   0.000   0.322   0.000
   0.147   0.709   3.388   0.658   0.001   0.096   0.234   0.000   0.326   0.000
   0.148   0.706   3.390   0.656   0.001   0.096   0.234   0.000   0.329   0.000
   0.149   0.703   3.391   0.653   0.001   0.097   0.234   0.000   0.332   0.000
   0.150   0.700   3.395   0.651   0.001   0.098   0.234   0.000   0.335   0.000
   0.151   0.696   3.391   0.648   0.001   0.099   0.235   0.000   0.339   0.000
   0.152   0.693   3.394   0.646   0.001   0.100   0.235   0.000   0.342   0.000
   0.153   0.690   3.395   0.643   0.001   0.101   0.234   0.000   0.345   0.000
   0.154   0.687   3.404   0.641   0.001   0.101   0.234   0.000   0.348   0.000
   0.155   0.684   3.401   0.638   0.001   0.102   0.234   0.000   0.352   0.000
   0.156   0.681   3.409   0.636   0.001   0.103   0.234   0.000   0.355   0.000
   0.157   0.678   3.410   0.633   0.001   0.104   0.234   0.000   0.358   0.000
   0.158   0.674   3.403   0.630   0.001   0.104   0.234   0.000   0.362   0.000
   0.159   0.671   3.409   0.627   0.001   0.105   0.233   0.000   0.365   0.000
   0.160   0.668   3.411   0.625   0.001   0.106   0.233   0.000   0.368   0.000
   0.161   0.665   3.413   0.622   0.001   0.106   0.233   0.000   0.371   0.000
   0.162   0.662   3.415   0.619   0.001   0.107   0.232   0.000   0.375   0.000
   0.163   0.659   3.410   0.616   0.001   0.108   0.232   0.000   0.378   0.000
   0.164   0.655   3.412   0.613   0.002   0.109   0.232   0.000   0.381   0.000
   0.165   0.652   3.412   0.611   0.002   0.109   0.231   0.000   0.384   0.000
   0.166   0.649   3.409   0.608   0.002   0.110   0.231   0.000   0.388   0.000
   0.167   0.646   3.403   0.605   0.002   0.110   0.230   0.000   0.391   0.000
   0.168   0.643   3.398   0.602   0.002   0.111   0.229   0.000   0.394   0.000
   0.169   0.640   3.399   0.599   0.002   0.112   0.229   0.000   0.397   0.000
   0.170   0.637   3.401   0.596   0.002   0.112   0.228   0.000   0.401   0.000
   0.171   0.634   3.405   0.593   0.002   0.113   0.227   0.000   0.404   0.000
   0.172   0.631   3.400   0.590   0.002   0.113   0.227   0.000   0.407   0.000
   0.173   0.628   3.401   0.587   0.002   0.114   0.226   0.000   0.410   0.000
   0.174   0.624   3.405   0.584   0.002   0.115   0.225   0.000   0.413   0.000
   0.175   0.621   3.409   0.580   0.002   0.115   0.224   0.000   0.416   0.000
   0.176   0.618   3.404   0.577   0.002   0.116   0.224   0.000   0.420   0.000
   0.177   0.615   3.407   0.574   0.002   0.116   0.223   0.000   0.423   0.000
   0.178   0.612   3.411   0.571   0.002   0.117   0.222   0.000   0.426   0.000
   0.179   0.609   3.407   0.568   0.002   0.117   0.221   0.000   0.429   0.000
   0.180   0.606   3.408   0.564   0.003   0.118   0.220   0.000   0.432   0.000
   0.181   0.603   3.406   0.561   0.003   0.118   0.219   0.000   0.435   0.000
   0.182   0.600   3.385   0.558   0.003   0.119   0.218   0.000   0.438   0.000
   0.183   0.597   3.390   0.555   0.003   0.119   0.217   0.000   0.441   0.000
   0.184   0.594   3.394   0.552   0.003   0.119   0.216   0.000   0.444   0.000
   0.185   0.591   3.402   0.548   0.003   0.120   0.215   0.000   0.447   0.000
   0.186   0.588   3.399   0.545   0.003   0.120   0.214   0.000   0.450   0.000
   0.187   0.585   3.410   0.542   0.003   0.121   0.213   0.000   0.453   0.000
   0.188   0.582   3.415   0.539   0.003   0.121   0.212   0.000   0.456   0.000
   0.189   0.579   3.417   0.536   0.003   0.122   0.211   0.000   0.459   0.000
   0.190   0.576   3.418   0.532   0.003   0.122   0.210   0.000   0.462   0.000
   0.191   0.574   3.431   0.529   0.003   0.122   0.209   0.000   0.465   0.000
   0.192   0.571   3.430   0.526   0.003   0.123   0.207   0.000   0.468   0.000
   0.193   0.568   3.432   0.523   0.004   0.123   0.206   0.000   0.471   0.000
   0.194   0.565   3.433   0.520   0.004   0.123   0.205   0.000   0.474   0.000
   0.195   0.562   3.435   0.517   0.004   0.124   0.204   0.000   0.477   0.000
   0.196   0.559   3.428   0.513   0.004   0.124   0.203   0.000   0.480   0.000
   0.197   0.557   3.430   0.510   0.004   0.125   0.202   0.000   0.483   0.000
   0.198   0.554   3.432   0.507   0.004   0.125   0.200   0.000   0.485   0.000
   0.199   0.551   3.436   0.504   0.004   0.125   0.199   0.000   0.488   0.000
   0.200   0.548   3.431   0.501   0.004   0.126   0.198   0.000   0.491   0.000
