TEXTURE AT STRAIN


B 182 
3.25840e+02	1.42470e+02	6.62500e+01	4.94800e-03
2.73280e+02	6.37400e+01	6.14500e+01	8.11701e-04
1.25850e+02	2.34100e+01	1.65450e+02	3.40419e-03
1.82000e+02	9.42900e+01	2.59880e+02	2.80274e-03
4.18700e+01	1.19450e+02	1.16500e+01	1.86120e-03
1.25080e+02	9.72300e+01	1.48370e+02	4.64299e-04
2.73460e+02	1.26390e+02	2.98430e+02	1.45096e-03
1.73510e+02	3.06300e+01	3.16490e+02	6.60000e-03
5.51100e+01	1.07100e+02	3.05530e+02	8.50469e-04
6.32400e+01	5.24300e+01	3.21930e+02	5.84716e-03
1.30080e+02	1.11020e+02	2.36670e+02	6.60000e-03
9.72600e+01	1.02370e+02	2.51560e+02	2.72717e-03
2.22750e+02	1.66200e+01	2.07110e+02	6.55100e-03
8.60900e+01	1.11560e+02	3.18130e+02	6.60000e-03
4.51000e+01	5.13300e+01	3.29070e+02	6.60000e-03
1.71730e+02	4.31700e+01	2.97780e+02	3.94591e-03
1.46990e+02	1.19760e+02	2.14240e+02	3.10579e-03
2.36700e+01	1.15130e+02	2.19920e+02	4.82213e-03
3.68600e+01	5.02000e+01	2.30170e+02	2.01499e-03
5.82400e+01	7.13400e+01	1.58560e+02	6.60000e-03
2.72530e+02	7.26300e+01	1.41090e+02	4.10044e-03
5.01000e+00	1.14350e+02	1.56720e+02	3.13256e-04
2.13890e+02	1.12450e+02	1.13530e+02	6.60000e-03
9.33400e+01	9.35500e+01	1.90350e+02	3.77210e-04
9.10200e+01	1.70400e+02	1.24930e+02	3.49838e-03
2.19340e+02	8.90600e+01	2.08270e+02	8.30240e-04
7.63000e+01	2.28500e+01	3.20020e+02	9.81387e-04
2.52240e+02	1.14020e+02	2.63800e+01	4.91523e-03
1.47950e+02	1.58580e+02	2.54990e+02	3.08686e-03
3.49660e+02	1.53000e+01	2.39860e+02	3.83521e-03
3.39820e+02	1.37550e+02	2.24600e+02	6.60000e-03
2.31800e+02	1.02570e+02	1.06930e+02	2.21857e-03
3.04100e+01	5.64000e+01	2.31740e+02	6.60000e-03
1.61990e+02	4.34400e+01	2.93900e+01	6.60000e-03
2.02780e+02	1.11700e+02	2.86150e+02	6.60000e-03
2.71580e+02	1.28160e+02	1.03120e+02	7.61323e-04
5.70500e+01	1.71730e+02	2.66020e+02	2.16428e-03
3.52790e+02	1.13090e+02	5.52000e+00	2.27260e-03
1.44240e+02	1.03940e+02	3.47560e+02	6.60000e-03
2.26880e+02	1.26850e+02	3.09490e+02	6.60000e-03
9.56600e+01	7.94800e+01	1.30900e+02	4.61302e-03
6.94800e+01	5.39900e+01	6.99800e+01	2.73387e-03
1.70690e+02	3.58100e+01	3.21840e+02	6.60000e-03
4.44600e+01	9.36400e+01	2.50600e+02	4.70450e-03
3.13580e+02	4.81000e+01	1.37440e+02	5.12087e-03
3.59040e+02	1.27020e+02	2.29380e+02	6.46122e-04
3.00150e+02	6.92100e+01	1.63500e+01	3.32753e-03
2.80900e+01	8.65000e+00	4.97400e+01	3.83249e-03
2.32500e+01	3.75700e+01	1.44710e+02	4.88355e-03
1.79490e+02	1.57160e+02	2.07380e+02	1.87765e-03
2.55380e+02	6.00100e+01	4.53500e+01	6.60000e-03
1.20890e+02	6.61600e+01	1.92210e+02	2.45957e-03
5.52500e+01	1.19460e+02	5.09300e+01	6.60000e-03
2.17970e+02	9.39400e+01	1.82170e+02	6.14849e-03
2.94860e+02	1.55400e+01	1.85300e+01	6.29748e-03
2.54400e+01	4.41300e+01	2.16670e+02	6.60000e-03
4.94200e+01	9.93100e+01	2.06530e+02	3.33611e-05
5.90200e+01	4.47100e+01	3.10170e+02	4.18584e-03
3.02260e+02	8.29600e+01	2.86400e+02	4.71814e-03
6.21100e+01	1.01810e+02	1.14470e+02	6.60000e-03
1.91510e+02	8.37000e+01	3.40470e+02	4.75782e-03
1.51180e+02	5.18600e+01	1.28860e+02	6.60000e-03
