TEXTURE AT STRAIN


B 137
1.78800e+01	1.43420e+02	2.14340e+02	6.74355e-03
2.80500e+01	8.54300e+01	3.28470e+02	2.65509e-03
2.98170e+02	1.05450e+02	3.19400e+02	1.92373e-03
9.74300e+01	1.53430e+02	9.89700e+01	3.02737e-03
8.51900e+01	1.34550e+02	7.22700e+01	2.27506e-04
1.92070e+02	1.14600e+02	1.61390e+02	1.93751e-03
1.36890e+02	1.01360e+02	2.67360e+02	5.69036e-03
2.99700e+01	8.62600e+01	1.02630e+02	3.01337e-03
2.41800e+02	1.02880e+02	2.95560e+02	2.31762e-03
2.85040e+02	5.23100e+01	3.21830e+02	3.69673e-03
3.19560e+02	1.50510e+02	3.81900e+01	1.02389e-02
8.74800e+01	9.48900e+01	1.46880e+02	1.00597e-03
3.30810e+02	1.33380e+02	9.67500e+01	2.37057e-03
3.01170e+02	9.35400e+01	2.44380e+02	1.38819e-03
9.74100e+01	6.81300e+01	7.97100e+01	1.44777e-03
9.19000e+01	1.20160e+02	7.34400e+01	5.17283e-04
3.49100e+01	4.09500e+01	1.34380e+02	8.09719e-03
2.49820e+02	6.13800e+01	1.60510e+02	1.09049e-02
2.60000e+00	9.02600e+01	4.35700e+01	1.89777e-03
3.39170e+02	1.04030e+02	1.36650e+02	4.96774e-03
1.24520e+02	4.95000e+01	3.09110e+02	1.80821e-04
1.63430e+02	1.34230e+02	5.76800e+01	7.32321e-03
3.49960e+02	7.68300e+01	2.84010e+02	4.57617e-03
2.87210e+02	5.79800e+01	3.67200e+01	2.27726e-03
1.73690e+02	1.10280e+02	1.25590e+02	6.40177e-03
3.31240e+02	3.05000e+01	1.19080e+02	6.49202e-03
3.39630e+02	1.08530e+02	1.82690e+02	1.05671e-03
1.12810e+02	5.70100e+01	3.19830e+02	4.62913e-03
9.40500e+01	5.58900e+01	8.73100e+01	1.13074e-03
1.80220e+02	1.34440e+02	3.52850e+02	1.56933e-03
2.78380e+02	5.23000e+01	1.83480e+02	1.05238e-02
2.04800e+02	8.90900e+01	8.18000e+00	6.78902e-03
1.43350e+02	1.06610e+02	3.15680e+02	2.83031e-03
4.33300e+01	1.21690e+02	6.39000e+01	4.30152e-03
1.77600e+02	9.47000e+00	1.40790e+02	1.21726e-02
3.57320e+02	1.46520e+02	3.20670e+02	1.31991e-02
2.19160e+02	1.04150e+02	1.68140e+02	4.86798e-03
1.05100e+01	3.95800e+01	2.38720e+02	7.56519e-03
4.20300e+01	1.29870e+02	3.19520e+02	1.28735e-02
5.45500e+01	6.86200e+01	2.76060e+02	2.58659e-03
3.44630e+02	1.20290e+02	1.59820e+02	2.09533e-03
8.22200e+01	7.96700e+01	1.28700e+02	4.23051e-03
3.45700e+02	3.07500e+01	3.53700e+01	4.87052e-03
1.34230e+02	7.24600e+01	1.94800e+01	2.64143e-03
5.64300e+01	7.91600e+01	3.27810e+02	3.83413e-03
2.83440e+02	1.69320e+02	6.99100e+01	9.14289e-03
