TEXTURE AT STRAIN


B 137
1.73700e+01	1.37540e+02	1.36360e+02	4.81752e-03
2.85030e+02	1.24450e+02	2.28100e+02	4.81752e-03
3.48000e+00	1.66390e+02	1.27000e+01	4.81752e-03
3.43770e+02	8.52900e+01	1.05630e+02	4.81752e-03
2.91410e+02	1.52840e+02	8.28200e+01	4.81752e-03
6.36300e+01	1.26530e+02	3.03820e+02	4.81752e-03
2.96570e+02	1.07850e+02	2.75000e+02	4.81752e-03
4.92000e+01	7.92700e+01	8.88300e+01	4.81752e-03
1.29710e+02	8.89500e+01	1.86630e+02	4.81752e-03
7.88700e+01	7.48200e+01	2.23480e+02	4.81752e-03
1.27970e+02	1.50690e+02	3.09600e+01	4.81752e-03
2.95480e+02	5.13000e+01	3.14600e+01	4.81752e-03
2.75900e+02	2.83300e+01	1.90090e+02	4.81752e-03
1.84040e+02	6.14900e+01	3.09480e+02	4.81752e-03
1.98710e+02	5.30500e+01	1.64610e+02	4.81752e-03
2.57660e+02	1.22850e+02	1.12170e+02	4.81752e-03
3.41200e+01	3.44100e+01	5.50100e+01	4.81752e-03
8.47000e+01	1.07880e+02	1.68950e+02	4.81752e-03
2.81760e+02	6.09000e+00	1.66750e+02	4.81752e-03
7.80900e+01	9.02800e+01	2.80220e+02	4.81752e-03
1.99560e+02	1.18560e+02	2.88400e+02	4.81752e-03
1.56670e+02	6.91500e+01	1.93870e+02	4.81752e-03
5.44000e+01	1.60550e+02	1.34580e+02	4.81752e-03
3.22310e+02	4.03100e+01	4.93000e+01	4.81752e-03
6.47700e+01	5.99100e+01	8.39200e+01	4.81752e-03
1.18500e+02	8.20100e+01	3.57500e+01	4.81752e-03
1.75260e+02	1.76000e+01	1.97390e+02	4.81752e-03
2.32210e+02	1.09570e+02	1.80490e+02	4.81752e-03
1.54930e+02	6.02800e+01	3.35770e+02	4.81752e-03
2.68760e+02	5.44800e+01	2.36340e+02	4.81752e-03
1.89100e+01	1.00670e+02	9.78600e+01	4.81752e-03
3.12570e+02	1.71930e+02	2.53480e+02	4.81752e-03
3.22180e+02	7.54900e+01	1.03060e+02	4.81752e-03
2.12380e+02	1.50200e+02	3.23300e+02	4.81752e-03
2.20640e+02	1.69300e+02	8.00800e+01	4.81752e-03
8.39800e+01	1.41450e+02	9.11000e+01	4.81752e-03
2.65700e+02	7.17900e+01	5.52100e+01	4.81752e-03
3.49430e+02	1.21520e+02	2.36480e+02	4.81752e-03
4.36100e+01	4.35900e+01	2.37900e+01	4.81752e-03
2.23380e+02	1.16350e+02	2.77270e+02	4.81752e-03
9.58000e+00	1.56680e+02	4.50400e+01	4.81752e-03
3.44680e+02	1.34870e+02	1.73100e+01	4.81752e-03
3.67900e+01	7.16300e+01	1.61800e+02	4.81752e-03
2.55820e+02	1.28480e+02	1.21390e+02	4.81752e-03
1.33770e+02	6.19900e+01	9.66500e+01	4.81752e-03
4.69400e+01	1.21070e+02	2.99690e+02	4.81752e-03
1.54070e+02	3.78500e+01	1.74380e+02	4.81752e-03
3.41660e+02	5.04500e+01	2.87860e+02	4.81752e-03
3.36430e+02	3.55000e+01	3.25320e+02	4.81752e-03
1.00060e+02	9.64100e+01	2.02160e+02	4.81752e-03
2.40110e+02	6.83500e+01	3.27420e+02	4.81752e-03
1.73700e+02	7.46700e+01	2.33310e+02	4.81752e-03
1.26040e+02	1.08780e+02	1.01390e+02	4.81752e-03
3.53330e+02	5.81100e+01	5.62900e+01	4.81752e-03
1.42810e+02	1.70900e+02	2.12640e+02	4.81752e-03
3.10110e+02	1.35830e+02	2.95150e+02	4.81752e-03
1.87300e+02	1.03390e+02	4.76700e+01	4.81752e-03
2.15030e+02	1.12200e+02	2.65400e+01	4.81752e-03
3.19240e+02	1.29200e+02	6.90500e+01	4.81752e-03
1.27380e+02	9.42800e+01	2.68270e+02	4.81752e-03
1.20320e+02	1.19220e+02	2.38470e+02	4.81752e-03
3.28800e+01	5.12700e+01	5.39600e+01	4.81752e-03
3.03840e+02	6.57600e+01	1.06280e+02	4.81752e-03
1.82430e+02	6.09400e+01	3.35070e+02	4.81752e-03
1.10800e+02	6.51900e+01	3.83200e+01	4.81752e-03
2.34510e+02	1.18190e+02	1.70070e+02	4.81752e-03
2.70910e+02	5.06000e+01	3.19430e+02	4.81752e-03
3.63300e+01	7.94200e+01	8.65000e+00	4.81752e-03
1.13370e+02	1.30970e+02	4.50200e+01	4.81752e-03
2.54550e+02	1.16610e+02	2.20570e+02	4.81752e-03
2.97300e+01	9.32700e+01	7.73100e+01	4.81752e-03
2.81250e+02	1.59900e+01	1.36710e+02	4.81752e-03
6.38200e+01	9.25100e+01	1.09880e+02	4.81752e-03
9.98100e+01	8.43400e+01	1.35030e+02	4.81752e-03
6.33400e+01	1.56330e+02	2.43260e+02	4.81752e-03
1.14790e+02	3.38000e+01	1.97880e+02	4.81752e-03
1.85110e+02	1.19960e+02	6.81700e+01	4.81752e-03
2.75680e+02	1.22340e+02	2.96850e+02	4.81752e-03
