0,0
0.0021,32.277
0.0020414,32.227
0.0020452,32.639
0.0021554,32.825
0.0020516,33.019
0.0020623,33.5
0.0022895,33.638
0.0022312,34.043
0.0022594,33.7
0.0021348,34.454
0.0021551,34.973
0.00243,35.296
0.002277,35.632
0.0022933,36.202
0.0024245,36.44
0.0024594,36.321
0.0023924,36.68
0.0022684,36.662
0.0024841,37.405
0.0024944,37.896
0.0024283,38.091
0.0024336,38.18
0.0026411,38.873
0.0024041,39.32
0.0024188,39.448
0.0026332,39.59
0.0026746,39.855
0.0026149,40.594
0.0026361,40.177
0.002747,41.291
0.0029985,41.598
0.0026903,41.683
0.002681,42.579
0.0028606,42.687
0.0026467,43.007
0.0026933,43.209
0.0028278,43.253
0.0028663,43.712
0.0029309,44.003
0.0027715,44.112
0.0028828,44.604
0.0029681,44.794
0.0029521,45.151
0.0029214,45.85
0.0030108,46.304
0.0030917,46.864
0.0030104,46.939
0.0029891,47.049
0.0030911,48.136
0.0032626,47.241
0.002917,48.116
0.0030566,48.572
0.0032129,48.817
0.0033536,50.213
0.0031115,49.782
0.0030732,49.949
0.0033856,50.444
0.0033531,50.22
0.0032369,50.738
0.0033506,50.888
0.0034296,51.319
0.0034632,51.849
0.0033979,52.041
0.0034723,52.053
0.0035634,53.132
0.0035442,53.376
0.0032484,53.628
0.003642,53.571
0.0037351,54.145
0.0032334,54.141
0.0035062,54.503
0.0038165,54.87
0.0036252,56.036
0.0035408,55.991
0.0035513,55.695
0.0038035,56.648
0.0038823,57.25
0.0036905,57.618
0.0036884,57.969
0.0038623,57.992
0.0037943,58.06
0.0035696,58.692
0.0036942,59.679
0.0039323,59.521
0.0037037,59.719
0.0037511,60.569
0.0039655,60.719
0.0041836,60.983
0.003888,60.747
0.0038525,61.371
0.0039154,61.696
0.0040429,61.834
0.0040013,61.721
0.0039907,62.023
0.0041219,63.422
0.0042077,62.794
0.0040508,64.023
0.0040708,64.09
0.0042497,64.048
0.0041294,64.474
0.0041228,64.559
0.0041912,65.474
0.0042723,65.726
0.0042332,66.076
0.0042742,66.527
0.0042466,67.222
0.0043165,66.796
0.0044384,67.672
0.0043333,67.401
0.0044301,68.278
0.0042742,68.514
0.0043935,69.26
0.0044841,68.892
0.0046771,69.328
0.0047992,69.706
0.0045447,70.251
0.0045183,70.602
0.0045282,70.637
0.0045545,71.789
0.0045522,71.486
0.0047704,72.258
0.0047517,73.178
0.0046256,73.017
0.004789,73.182
0.0048172,73.477
0.0048153,73.669
0.0048673,74.15
0.0048809,73.968
0.0048402,74.345
0.0049423,74.827
0.0048423,75.833
0.0048936,75.65
0.0047435,75.811
0.0048101,76.097
0.0048017,77.225
0.0049771,77.059
0.0050507,77.59
0.0049585,78.328
0.0049977,78.647
0.0051233,79.156
0.0050659,79.252
0.0051587,79.185
0.0053232,79.848
0.0052019,80.131
0.0054179,80.609
0.0052787,80.452
0.0054275,80.818
0.0051963,81.232
0.0050634,81.675
0.0052838,82.263
0.0054036,82.513
0.0052595,82.081
0.0052149,82.862
0.0053297,83.008
0.0054693,83.845
0.0053716,83.808
0.0055031,84.414
0.0055692,84.197
0.0055336,84.857
0.0055694,85.573
0.0054837,85.715
0.0055977,86.393
0.0057577,86.782
0.0055471,87.09
0.005824,87.253
0.0057415,87.353
0.0056806,87.672
0.0055863,87.762
0.0057373,88.451
0.0057622,89.845
0.0057716,89.716
0.0057979,88.828
0.0057605,89.87
0.005974,90.042
0.0058872,90.027
0.0059991,90.566
0.0060569,90.985
0.0060011,91.062
0.0059614,90.916
0.0058796,91.881
0.0060975,93.221
0.0060837,93.238
0.0058979,93.38
0.0061172,93.648
0.0062647,94.221
0.0060955,94.304
0.0059955,94.298
0.0062053,94.877
0.0062723,95.17
0.0060472,95.864
0.006316,96.145
0.0064113,95.863
0.0066138,96.726
0.0063223,96.587
0.0063335,97.315
0.0064806,97.188
0.0065325,98.229
0.0063399,98.29
0.0063669,98.441
0.0064708,99.458
0.0064863,100.31
0.0063329,100.17
0.0064406,100.07
0.006512,100.84
0.0062744,100.82
0.0065804,101.47
0.0067574,101.63
0.0064797,102.55
0.0064897,102.23
0.0065344,102.85
0.0069478,102.86
0.0068552,103.64
0.0068883,103.89
0.0067717,103.58
0.006949,104.1
0.0069511,104.43
0.0066635,104.41
