0,0
0.0044162,138.52
0.0043543,139.93
0.0044063,140.09
0.0042178,140.86
0.0044151,141.23
0.0044764,141.18
0.0043185,142.54
0.0042648,142.99
0.0044475,142.74
0.0043394,143.21
0.0045877,143.69
0.0044881,144.79
0.0045473,145.1
0.0044912,145.63
0.0044903,146.6
0.0043762,146.64
0.0046367,146.87
0.0046619,147.2
0.0047363,147.77
0.004696,147.89
0.0045666,149.02
0.0045557,149.85
0.0046274,150
0.0047326,150.77
0.0047402,150.34
0.0048668,151.06
0.0047972,152.34
0.004518,152.1
0.0048515,153.58
0.0047847,153.2
0.0047923,154.55
0.0046921,153.8
0.0047737,155.39
0.0050366,155.71
0.0048548,156.49
0.005,156.79
0.0049354,157.13
0.0049361,157.45
0.0050051,158.25
0.0050046,158.2
0.005013,159.09
0.0049357,160.2
0.0049582,159.7
0.0050362,160.93
0.0052646,160.92
0.0051025,161.41
0.0050654,162.41
0.0051628,162.41
0.0052498,163.09
0.005128,163.4
0.0052495,164.27
0.0054056,164.28
0.0051985,164.47
0.0051627,164.69
0.0054277,165.89
0.0054086,166.09
0.0052003,167.13
0.0053493,167.48
0.0051858,167.93
0.0056094,167.75
0.0052808,168.84
0.0054145,168.61
0.0055646,169.05
0.0055001,169.65
0.0054132,170.7
0.0054322,170.96
0.0056489,171.41
0.0054608,171.84
0.0057158,172.05
0.0057171,173.37
0.0056488,173.76
0.0054775,174.34
0.0054948,174.37
0.0054922,174.89
0.0056788,175.72
0.0054106,176.7
0.0056329,176.86
0.0059182,176.64
0.0057918,178.24
0.0057854,177.76
0.0055822,178.7
0.0058668,179.34
0.0059467,179.89
0.0056036,180.25
0.0057546,180.58
0.0060928,181.02
0.006082,182.64
0.0058666,181.3
0.0059633,182.54
0.0060783,182.48
0.0059453,183.82
0.005936,183.52
0.0061326,184.86
0.0060957,184.54
0.0058155,185.2
0.0060156,186.6
0.006258,186.18
0.0062672,186.72
0.0060285,187.25
0.0059861,187.76
0.0063092,188.23
0.0061967,188.48
0.0062273,188.68
0.0061856,189.06
0.0063651,189.54
0.0064985,190.22
0.0062187,189.88
0.0065769,191.64
0.0065503,191.77
0.0063755,192.74
0.0063957,193.15
0.0066584,193.65
0.0066877,194.38
0.0064548,194.06
0.0066328,194.5
0.0065702,194.79
0.0065586,195.81
0.0065872,195.98
0.006603,196.27
0.0067052,196.81
0.0067526,197.38
0.0065485,197.64
0.0065932,198.73
0.006859,198.06
0.0068051,199.58
0.0067194,200.35
0.0067327,200.73
0.0067301,200.92
0.0067421,200.86
0.006818,202.27
0.0069386,202.17
0.0069744,202.59
0.0069323,202.74
0.0068725,203.5
0.007128,203.27
0.0070485,205.11
0.0069374,205.12
0.0071495,205.52
0.0071197,205.34
0.0070323,206.1
0.0070425,206.74
0.0072216,207.2
0.0072616,207.5
0.0071555,207.3
0.0072002,208.3
0.0071364,209.05
0.0072807,209.46
0.0070772,209.59
0.0073145,210.81
0.0075124,210.56
0.007443,210.37
0.0072812,211.92
0.0073636,211.92
0.007271,211.95
0.0073919,213.19
0.0073514,213.41
0.0075806,213.95
0.0074967,214
0.0076234,214.49
0.0076218,215.02
0.0076629,215.94
0.007634,215.35
0.0076544,216.76
0.0076954,217.09
0.0076635,217.39
0.0076086,217.62
0.0076653,218.78
0.0076945,219.02
0.0077042,219.1
0.0078172,219.96
0.0078376,220.37
0.0079196,220.14
0.0078584,220.61
0.0077971,221.14
0.00802,221.66
0.0081715,221.7
0.0081188,222.38
0.00805,222.11
0.0082635,222.77
0.0082608,223.57
0.0080664,223.8
0.0080306,223.88
0.0084104,224.19
0.0083552,224.57
0.0083273,225.6
0.0082441,225.49
0.0082444,226.66
0.0082588,226.65
0.0083405,227.44
0.0085765,227.51
0.0084366,227.67
0.0084082,227.83
0.0083875,227.91
0.008623,228.77
0.0085883,229.49
0.0083796,229.35
0.0086229,230.03
0.0087619,230.8
0.0087947,230.98
0.0087224,231.13
0.0086756,231.56
0.0088443,232.17
0.0089646,232.76
0.0087424,232.71
0.0088848,233.19
0.0087168,233.89
0.0089944,234.12
0.0089033,234.22
0.0090482,234.29
0.0089479,235.77
0.0088691,235.9
0.0088747,235.63
0.0091194,236.28
0.0092388,236.3
0.0091208,236.45
0.0092685,237.34
0.0092796,237.09
0.0095021,238.06
0.0092986,237.94
0.009311,237.84
0.0095512,238.94
0.0095349,238.58
0.00931,240.08
0.0094647,239.57
0.0094913,240.24
0.009519,240.79
0.0092394,241.03
0.0097298,240.86
0.009721,241.25
0.0094655,241.23
0.0095132,241.48
0.0097695,242.13
0.0098242,241.99
