0,0
0.0019047,49.731
0.0019151,50.499
0.0020495,50.648
0.0020853,51.19
0.0020602,51.576
0.001898,51.936
0.0023225,52.486
0.002,52.726
0.0020163,53.221
0.002095,53.415
0.0021091,53.894
0.002195,54.743
0.0023001,54.725
0.0021934,55.1
0.0022414,55.052
0.0021262,56.2
0.0022989,56.235
0.0022979,56.806
0.0023082,57.91
0.0020577,57.549
0.0020459,58.562
0.0023337,58.75
0.0023626,59.065
0.0021535,59.433
0.002096,59.574
0.002225,60.766
0.0024285,61.027
0.0022538,61.121
0.0022373,61.66
0.0023597,61.721
0.0022419,61.376
0.0023571,62.515
0.002476,62.394
0.0025445,63.767
0.0022715,63.52
0.0023935,64.369
0.0026604,64.505
0.0024435,65.448
0.0023572,65.722
0.0025,65.634
0.002932,66.618
0.0026364,66.764
0.0025778,66.914
0.0026832,67.658
0.0027347,68.223
0.002874,68.42
0.002527,68.552
0.0025872,69.529
0.0027384,69.653
0.0026086,69.955
0.0026269,69.887
0.0030127,70.765
0.0030451,71.417
0.0027385,71.694
0.0026023,72.381
0.002864,73.284
0.0029393,73.308
0.0026558,74.342
0.0028912,73.927
0.0029576,74.208
0.0030524,74.214
0.0028627,75.282
0.0026692,75.178
0.0032084,75.848
0.0030189,76.497
0.0028965,76.527
0.003048,77.873
0.0031765,77.409
0.0030605,78.63
0.0029905,79.144
0.0030209,79.49
0.003103,79.371
0.0030042,80.025
0.0028979,80.454
0.0031566,80.777
0.0032505,81.234
0.0030625,81.572
0.0030694,81.613
0.0034123,82.571
0.0032204,82.841
0.0032426,82.847
0.0032141,83.159
0.0033282,84.4
0.0033728,84.472
0.0033793,84.216
0.003281,84.897
0.0033334,86.638
0.0033728,86.914
0.0032889,87.105
0.0035254,87.373
0.0034056,87.877
0.0033793,88.318
0.0034328,88.715
0.0034127,89.254
0.0034173,89.906
0.0031649,90.134
0.003446,90.535
0.003672,90.59
0.0035597,90.605
0.0034337,91.501
0.0034766,91.876
0.0037008,92.715
0.0036661,92.888
0.0033739,93.388
0.0035915,93.831
0.003579,93.825
0.0037053,94.728
0.0036327,94.88
0.0036424,95.611
0.0037903,95.969
0.0036148,96.359
0.0035737,96.368
0.0038475,97.031
0.0038977,97.35
0.0038498,98.031
0.003791,98.362
0.0039756,99.095
0.0035541,100.22
0.0037869,100.1
0.00385,100.91
0.0038522,101.32
0.0040094,101.91
0.0038347,101.96
0.0039779,102.75
0.0037613,103.32
0.0038546,102.98
0.003901,103.71
0.0037714,104.19
0.0040687,104.53
0.0038884,104.96
0.0039286,105.28
0.0039876,106.32
0.0040608,106.25
0.0040696,106.68
0.00407,107.79
0.0040558,108.54
0.0042653,108.82
0.0040198,108.53
0.004175,109.11
0.0040635,109.29
0.0040737,110.1
0.004103,110.66
0.0042626,110.5
0.0043599,111.54
0.0042571,112.11
0.0043157,111.84
0.0044437,113.23
0.0041902,113.03
0.0042347,114.3
0.0043171,115.04
0.0040807,115.19
0.0044221,115.26
0.004297,115.55
0.0044589,116.33
0.0044205,117.38
0.0044519,117.19
0.0044352,117.03
0.0044023,118.14
0.0044633,118.57
0.0044501,119.15
0.0046618,119.39
0.0043578,120.72
0.0043987,121.5
0.0046462,120.88
0.0045922,121.18
0.00466,122.23
0.0044614,122.79
0.0046589,122.75
0.0046511,123.67
0.0047197,123.26
0.0045328,124.07
0.0046971,124.85
0.0049416,124.62
0.0046951,125.2
0.0048361,125.73
0.0046685,126.27
0.0049144,127.46
0.0047172,128.1
0.0048054,127.82
0.0048553,128.84
0.0049888,128.77
0.0047845,129.78
0.0048482,130.61
0.0050252,131.11
0.0049545,131.35
0.0047012,131.39
0.0047745,131.87
0.0051352,132.61
0.0051731,132.72
0.004969,133.48
0.0049772,133.83
0.0051015,134.43
0.0051192,135.04
0.0048761,135.06
0.0053313,136.04
0.0053363,136.87
0.0049457,136.27
0.0050693,137.64
0.0052895,138.01
0.0052975,138.32
0.0050147,138.02
0.0050919,139
0.0052751,139.58
0.005242,140.59
0.0050416,140.58
0.005126,141.2
0.0052277,141.94
0.0054024,142.15
0.0053421,142.7
0.0054579,142.89
0.0054634,143.99
0.0052135,143.73
0.0054838,144.27
0.0055152,145.08
0.0054637,145.82
0.0053529,146.29
0.0054005,146.24
0.0055469,147.37
0.0055096,147.83
0.005325,148.6
0.005361,148.42
0.0056647,149.01
0.0056098,149.3
0.0054897,150.07
0.0055684,150.89
0.0056515,151.24
0.0054689,151.87
0.0056167,151.54
0.0056252,152
0.0057348,152.28
0.0054149,153.49
0.0054813,153.44
0.0059163,155.28
0.0056184,155.09
0.0055607,155.08
0.0057222,155.27
0.0059053,155.85
0.0058768,156.84
0.0058659,156.92
0.0057237,157.58
0.0058827,158.38
0.0058094,159.22
0.0057165,159.2
0.0057075,159.83
0.0057149,160.39
0.0059733,160.63
0.0058447,161.25
0.0056718,162.42
0.0061706,162.38
0.0058318,162.45
0.0059768,163.14
0.0059515,164
0.0061423,164.05
0.0060452,164.61
0.0059395,165.26
0.0061291,165.7
0.0060082,165.84
0.0059352,166.22
0.0061777,167.04
0.0062767,167.73
0.0060793,168.61
0.0062982,168.31
0.0060642,168.93
