  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.125   0.995   5.532   0.098   0.417   0.482   0.002   0.000   0.005   0.000
   0.126   0.995   5.555   0.097   0.418   0.481   0.002   0.000   0.005   0.000
   0.127   0.995   5.579   0.097   0.419   0.481   0.002   0.000   0.005   0.000
   0.128   0.995   5.605   0.097   0.419   0.480   0.002   0.000   0.005   0.000
   0.129   0.995   5.626   0.096   0.420   0.480   0.002   0.000   0.005   0.000
   0.130   0.995   5.629   0.096   0.421   0.480   0.002   0.000   0.005   0.000
   0.131   0.995   5.637   0.096   0.421   0.479   0.002   0.000   0.005   0.000
   0.132   0.995   5.654   0.096   0.422   0.479   0.002   0.000   0.005   0.000
   0.133   0.995   5.686   0.095   0.423   0.478   0.002   0.000   0.005   0.000
   0.134   0.995   5.697   0.095   0.423   0.478   0.002   0.000   0.005   0.000
   0.135   0.995   5.699   0.095   0.424   0.478   0.002   0.000   0.005   0.000
   0.136   0.995   5.711   0.095   0.425   0.477   0.002   0.000   0.005   0.000
   0.137   0.995   5.723   0.094   0.425   0.477   0.002   0.000   0.005   0.000
   0.138   0.995   5.750   0.094   0.426   0.476   0.002   0.000   0.005   0.000
   0.139   0.995   5.765   0.094   0.426   0.476   0.002   0.000   0.005   0.000
   0.140   0.995   5.775   0.094   0.427   0.476   0.002   0.000   0.005   0.000
   0.141   0.995   5.778   0.094   0.427   0.475   0.002   0.000   0.005   0.000
   0.142   0.995   5.789   0.093   0.428   0.475   0.002   0.000   0.005   0.000
   0.143   0.995   5.795   0.093   0.429   0.475   0.002   0.000   0.005   0.000
   0.144   0.995   5.824   0.093   0.429   0.474   0.002   0.000   0.006   0.000
   0.145   0.995   5.833   0.093   0.430   0.474   0.002   0.000   0.006   0.000
   0.146   0.995   5.846   0.093   0.430   0.474   0.002   0.000   0.006   0.000
   0.147   0.995   5.847   0.092   0.431   0.473   0.002   0.000   0.006   0.000
   0.148   0.995   5.850   0.092   0.431   0.473   0.002   0.000   0.006   0.000
   0.149   0.995   5.862   0.092   0.432   0.473   0.002   0.000   0.006   0.000
   0.150   0.995   5.872   0.092   0.432   0.472   0.002   0.000   0.006   0.000
   0.151   0.995   5.888   0.092   0.433   0.472   0.002   0.000   0.006   0.000
   0.152   0.995   5.908   0.092   0.433   0.472   0.002   0.000   0.006   0.000
   0.153   0.995   5.915   0.091   0.433   0.472   0.002   0.000   0.006   0.000
   0.154   0.995   5.924   0.091   0.434   0.471   0.002   0.000   0.006   0.000
   0.155   0.995   5.943   0.091   0.434   0.471   0.001   0.000   0.006   0.000
   0.156   0.995   5.948   0.091   0.435   0.471   0.001   0.000   0.006   0.000
   0.157   0.995   5.960   0.091   0.435   0.470   0.001   0.000   0.006   0.000
   0.158   0.995   5.987   0.091   0.436   0.470   0.001   0.000   0.006   0.000
   0.159   0.995   5.994   0.091   0.436   0.470   0.001   0.000   0.006   0.000
   0.160   0.995   6.024   0.090   0.436   0.470   0.001   0.000   0.006   0.000
   0.161   0.995   6.031   0.090   0.437   0.469   0.001   0.000   0.006   0.000
   0.162   0.995   6.052   0.090   0.437   0.469   0.001   0.000   0.006   0.000
   0.163   0.995   6.055   0.090   0.438   0.469   0.001   0.000   0.006   0.000
   0.164   0.995   6.074   0.090   0.438   0.469   0.001   0.000   0.006   0.000
   0.165   0.995   6.097   0.090   0.438   0.468   0.001   0.000   0.006   0.000
   0.166   0.994   6.122   0.090   0.439   0.468   0.001   0.000   0.006   0.000
   0.167   0.994   6.148   0.090   0.439   0.468   0.001   0.000   0.006   0.000
   0.168   0.994   6.184   0.089   0.439   0.468   0.001   0.000   0.006   0.000
   0.169   0.994   6.194   0.089   0.440   0.468   0.001   0.000   0.006   0.000
   0.170   0.994   6.201   0.089   0.440   0.467   0.001   0.000   0.006   0.000
   0.171   0.994   6.207   0.089   0.440   0.467   0.001   0.000   0.006   0.000
   0.172   0.994   6.215   0.089   0.441   0.467   0.001   0.000   0.006   0.000
   0.173   0.994   6.234   0.089   0.441   0.467   0.001   0.000   0.006   0.000
   0.174   0.994   6.258   0.089   0.441   0.467   0.001   0.000   0.006   0.000
   0.175   0.994   6.269   0.089   0.441   0.466   0.001   0.000   0.006   0.000
   0.176   0.994   6.286   0.088   0.442   0.466   0.001   0.000   0.006   0.000
   0.177   0.994   6.286   0.088   0.442   0.466   0.001   0.000   0.006   0.000
   0.178   0.994   6.297   0.088   0.442   0.466   0.001   0.000   0.006   0.000
   0.179   0.994   6.314   0.088   0.443   0.466   0.001   0.000   0.006   0.000
   0.180   0.994   6.339   0.088   0.443   0.465   0.001   0.000   0.006   0.000
   0.181   0.994   6.355   0.088   0.443   0.465   0.001   0.000   0.006   0.000
   0.182   0.994   6.363   0.088   0.443   0.465   0.001   0.000   0.006   0.000
   0.183   0.994   6.378   0.088   0.444   0.465   0.001   0.000   0.006   0.000
   0.184   0.994   6.383   0.088   0.444   0.465   0.001   0.000   0.006   0.000
   0.185   0.994   6.389   0.088   0.444   0.465   0.001   0.000   0.006   0.000
   0.186   0.994   6.403   0.088   0.444   0.464   0.001   0.000   0.006   0.000
   0.187   0.994   6.411   0.087   0.445   0.464   0.001   0.000   0.006   0.000
   0.188   0.994   6.422   0.087   0.445   0.464   0.001   0.000   0.006   0.000
   0.189   0.994   6.452   0.087   0.445   0.464   0.001   0.000   0.006   0.000
   0.190   0.994   6.468   0.087   0.445   0.464   0.001   0.000   0.006   0.000
   0.191   0.994   6.480   0.087   0.445   0.464   0.001   0.000   0.006   0.000
   0.192   0.994   6.488   0.087   0.446   0.464   0.001   0.000   0.006   0.000
   0.193   0.994   6.511   0.087   0.446   0.463   0.001   0.000   0.006   0.000
   0.194   0.994   6.522   0.087   0.446   0.463   0.001   0.000   0.006   0.000
   0.195   0.994   6.530   0.087   0.446   0.463   0.001   0.000   0.006   0.000
   0.196   0.994   6.548   0.087   0.446   0.463   0.001   0.000   0.006   0.000
   0.197   0.994   6.571   0.087   0.446   0.463   0.001   0.000   0.006   0.000
   0.198   0.994   6.576   0.087   0.447   0.463   0.001   0.000   0.006   0.000
   0.199   0.994   6.587   0.087   0.447   0.463   0.001   0.000   0.007   0.000
   0.200   0.994   6.600   0.087   0.447   0.463   0.001   0.000   0.007   0.000
