          %Evm          Svm            E11          E22          E33          E23          E13          E12         SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12      TEMP
  0.25997E-01  0.37962E+03    0.12708E-01  0.13292E-01 -0.26000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.37957E+03 -0.31589E+01  0.94316E+00 -0.98025E+00
  0.26997E-01  0.38043E+03    0.13199E-01  0.13801E-01 -0.27000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38038E+03 -0.31544E+01  0.96852E+00 -0.98800E+00
  0.27997E-01  0.38124E+03    0.13690E-01  0.14310E-01 -0.28000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38119E+03 -0.31488E+01  0.99293E+00 -0.99483E+00
  0.28997E-01  0.38204E+03    0.14181E-01  0.14819E-01 -0.29000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38199E+03 -0.31424E+01  0.10159E+01 -0.10021E+01
  0.29996E-01  0.38331E+03    0.14672E-01  0.15328E-01 -0.30000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38326E+03 -0.31291E+01  0.10790E+01 -0.10139E+01
  0.30996E-01  0.38407E+03    0.15164E-01  0.15836E-01 -0.31000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38403E+03 -0.31203E+01  0.11074E+01 -0.10259E+01
  0.31996E-01  0.38477E+03    0.15656E-01  0.16344E-01 -0.32000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38472E+03 -0.31147E+01  0.11076E+01 -0.10307E+01
  0.32996E-01  0.38555E+03    0.16148E-01  0.16852E-01 -0.33000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38551E+03 -0.31047E+01  0.11265E+01 -0.10402E+01
  0.33996E-01  0.38631E+03    0.16640E-01  0.17360E-01 -0.34000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38626E+03 -0.30959E+01  0.11412E+01 -0.10488E+01
  0.34996E-01  0.38707E+03    0.17132E-01  0.17868E-01 -0.35000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38702E+03 -0.30865E+01  0.11556E+01 -0.10574E+01
  0.35996E-01  0.38781E+03    0.17624E-01  0.18376E-01 -0.36000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38777E+03 -0.30773E+01  0.11683E+01 -0.10660E+01
  0.36996E-01  0.38856E+03    0.18117E-01  0.18883E-01 -0.37000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38851E+03 -0.30674E+01  0.11809E+01 -0.10746E+01
  0.37995E-01  0.38929E+03    0.18610E-01  0.19390E-01 -0.38000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38925E+03 -0.30580E+01  0.11921E+01 -0.10831E+01
  0.38995E-01  0.39003E+03    0.19103E-01  0.19897E-01 -0.39000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.38998E+03 -0.30488E+01  0.12027E+01 -0.10916E+01
  0.39995E-01  0.39075E+03    0.19596E-01  0.20404E-01 -0.40000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39071E+03 -0.30397E+01  0.12131E+01 -0.11001E+01
  0.40995E-01  0.39147E+03    0.20090E-01  0.20910E-01 -0.41000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39143E+03 -0.30306E+01  0.12235E+01 -0.11084E+01
