  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.030   0.999   3.047   0.484   0.079   0.427   0.009   0.000   0.002   0.000
   0.031   0.999   3.054   0.482   0.081   0.427   0.010   0.000   0.002   0.000
   0.032   0.999   3.079   0.481   0.082   0.427   0.010   0.000   0.002   0.000
   0.033   0.999   3.102   0.479   0.083   0.428   0.010   0.000   0.002   0.000
   0.034   0.999   3.106   0.478   0.084   0.428   0.011   0.000   0.002   0.000
   0.035   0.999   3.120   0.476   0.085   0.428   0.011   0.000   0.003   0.000
   0.036   0.999   3.144   0.474   0.086   0.428   0.012   0.000   0.003   0.000
   0.037   0.999   3.157   0.472   0.087   0.428   0.012   0.000   0.003   0.000
   0.038   0.999   3.183   0.471   0.088   0.428   0.013   0.000   0.003   0.000
   0.039   0.999   3.203   0.469   0.090   0.428   0.013   0.000   0.003   0.000
   0.040   0.998   3.223   0.467   0.091   0.428   0.013   0.000   0.003   0.000
   0.041   0.998   3.243   0.466   0.092   0.428   0.014   0.000   0.004   0.000
   0.042   0.998   3.263   0.464   0.093   0.429   0.014   0.000   0.004   0.000
   0.043   0.998   3.291   0.462   0.094   0.429   0.015   0.000   0.004   0.000
   0.044   0.998   3.316   0.461   0.095   0.429   0.015   0.000   0.004   0.000
   0.045   0.998   3.333   0.459   0.096   0.429   0.016   0.000   0.004   0.000
   0.046   0.998   3.364   0.457   0.098   0.429   0.016   0.000   0.005   0.000
   0.047   0.997   3.378   0.455   0.099   0.429   0.017   0.000   0.005   0.000
   0.048   0.997   3.395   0.453   0.100   0.429   0.017   0.000   0.005   0.000
   0.049   0.997   3.398   0.452   0.101   0.429   0.017   0.000   0.005   0.000
   0.050   0.997   3.413   0.450   0.103   0.430   0.018   0.000   0.006   0.000
   0.051   0.996   3.425   0.448   0.104   0.430   0.018   0.000   0.006   0.000
   0.052   0.996   3.444   0.446   0.105   0.430   0.019   0.000   0.006   0.000
   0.053   0.996   3.467   0.444   0.106   0.430   0.019   0.000   0.006   0.000
   0.054   0.996   3.491   0.442   0.108   0.430   0.020   0.000   0.007   0.000
   0.055   0.995   3.504   0.440   0.109   0.431   0.020   0.000   0.007   0.000
   0.056   0.995   3.523   0.439   0.110   0.431   0.020   0.000   0.007   0.000
   0.057   0.995   3.530   0.437   0.112   0.431   0.021   0.000   0.007   0.000
   0.058   0.995   3.559   0.435   0.113   0.431   0.021   0.000   0.008   0.000
   0.059   0.994   3.598   0.433   0.114   0.431   0.022   0.000   0.008   0.000
   0.060   0.994   3.612   0.431   0.116   0.431   0.022   0.000   0.008   0.000
   0.061   0.994   3.617   0.429   0.117   0.431   0.023   0.000   0.009   0.000
   0.062   0.994   3.636   0.428   0.118   0.431   0.023   0.000   0.009   0.000
   0.063   0.993   3.655   0.425   0.120   0.432   0.023   0.000   0.009   0.000
   0.064   0.993   3.677   0.423   0.121   0.432   0.024   0.000   0.010   0.000
   0.065   0.993   3.685   0.422   0.122   0.432   0.024   0.000   0.010   0.000
   0.066   0.992   3.708   0.420   0.124   0.432   0.024   0.000   0.010   0.000
   0.067   0.992   3.726   0.418   0.125   0.432   0.025   0.000   0.011   0.000
   0.068   0.992   3.732   0.416   0.126   0.432   0.025   0.000   0.011   0.000
   0.069   0.991   3.756   0.414   0.128   0.432   0.026   0.000   0.011   0.000
   0.070   0.991   3.772   0.412   0.129   0.432   0.026   0.000   0.012   0.000
   0.071   0.991   3.787   0.411   0.131   0.433   0.026   0.000   0.012   0.000
   0.072   0.991   3.799   0.409   0.132   0.433   0.027   0.000   0.013   0.000
   0.073   0.990   3.816   0.407   0.133   0.433   0.027   0.000   0.013   0.000
   0.074   0.990   3.835   0.404   0.135   0.433   0.027   0.000   0.013   0.000
   0.075   0.989   3.834   0.402   0.136   0.434   0.028   0.000   0.014   0.000
   0.076   0.989   3.831   0.400   0.138   0.434   0.028   0.000   0.014   0.000
   0.077   0.988   3.833   0.398   0.139   0.434   0.028   0.000   0.014   0.000
   0.078   0.988   3.835   0.396   0.141   0.434   0.029   0.000   0.015   0.000
   0.079   0.988   3.847   0.395   0.142   0.434   0.029   0.000   0.015   0.000
   0.080   0.987   3.859   0.392   0.144   0.435   0.029   0.000   0.016   0.000
   0.081   0.986   3.866   0.390   0.145   0.435   0.030   0.000   0.016   0.000
   0.082   0.986   3.885   0.389   0.147   0.435   0.030   0.000   0.017   0.000
   0.083   0.986   3.893   0.387   0.148   0.435   0.030   0.000   0.017   0.000
   0.084   0.985   3.899   0.385   0.149   0.435   0.031   0.000   0.017   0.000
   0.085   0.985   3.915   0.383   0.151   0.435   0.031   0.000   0.018   0.000
   0.086   0.985   3.932   0.381   0.152   0.435   0.031   0.000   0.018   0.000
   0.087   0.984   3.937   0.380   0.154   0.435   0.031   0.000   0.019   0.000
   0.088   0.984   3.954   0.378   0.155   0.435   0.031   0.000   0.019   0.000
   0.089   0.984   3.967   0.376   0.157   0.435   0.032   0.000   0.020   0.000
   0.090   0.983   3.982   0.374   0.158   0.435   0.032   0.000   0.020   0.000
   0.091   0.983   3.996   0.373   0.160   0.436   0.032   0.000   0.020   0.000
   0.092   0.982   3.998   0.371   0.161   0.436   0.032   0.000   0.021   0.000
   0.093   0.982   4.007   0.369   0.163   0.436   0.033   0.000   0.021   0.000
   0.094   0.982   4.013   0.367   0.164   0.436   0.033   0.000   0.022   0.000
   0.095   0.981   4.022   0.366   0.166   0.436   0.033   0.000   0.022   0.000
   0.096   0.981   4.025   0.364   0.167   0.436   0.033   0.000   0.023   0.000
   0.097   0.980   4.037   0.362   0.169   0.436   0.033   0.000   0.023   0.000
   0.098   0.980   4.045   0.360   0.170   0.436   0.034   0.000   0.024   0.000
   0.099   0.980   4.071   0.359   0.171   0.436   0.034   0.000   0.024   0.000
   0.100   0.979   4.086   0.357   0.173   0.436   0.034   0.000   0.025   0.000
   0.101   0.979   4.109   0.355   0.174   0.436   0.034   0.000   0.025   0.000
   0.102   0.978   4.118   0.354   0.176   0.436   0.034   0.000   0.026   0.000
   0.103   0.978   4.127   0.352   0.177   0.436   0.034   0.000   0.026   0.000
   0.104   0.978   4.134   0.350   0.179   0.437   0.034   0.000   0.027   0.000
   0.105   0.977   4.143   0.348   0.180   0.437   0.034   0.000   0.027   0.000
   0.106   0.977   4.141   0.347   0.182   0.437   0.035   0.000   0.028   0.000
   0.107   0.976   4.158   0.345   0.183   0.437   0.035   0.000   0.028   0.000
   0.108   0.976   4.175   0.344   0.185   0.437   0.035   0.000   0.029   0.000
   0.109   0.975   4.180   0.342   0.186   0.437   0.035   0.000   0.029   0.000
   0.110   0.975   4.196   0.340   0.188   0.437   0.035   0.000   0.030   0.000
   0.111   0.975   4.206   0.339   0.189   0.437   0.035   0.000   0.030   0.000
   0.112   0.974   4.234   0.337   0.191   0.437   0.035   0.000   0.031   0.000
   0.113   0.974   4.263   0.335   0.192   0.437   0.035   0.000   0.031   0.000
   0.114   0.973   4.276   0.334   0.194   0.437   0.035   0.000   0.031   0.000
   0.115   0.973   4.292   0.332   0.195   0.437   0.035   0.000   0.032   0.000
   0.116   0.972   4.304   0.330   0.197   0.437   0.035   0.000   0.032   0.000
   0.117   0.972   4.323   0.329   0.198   0.437   0.035   0.000   0.033   0.000
   0.118   0.971   4.341   0.327   0.200   0.437   0.036   0.000   0.033   0.000
   0.119   0.971   4.345   0.325   0.201   0.438   0.036   0.000   0.034   0.000
   0.120   0.971   4.365   0.324   0.203   0.438   0.036   0.000   0.034   0.000
   0.121   0.970   4.382   0.322   0.204   0.438   0.036   0.000   0.035   0.000
   0.122   0.970   4.386   0.321   0.206   0.438   0.036   0.000   0.035   0.000
   0.123   0.969   4.398   0.319   0.207   0.438   0.036   0.000   0.036   0.000
   0.124   0.969   4.442   0.318   0.209   0.438   0.036   0.000   0.037   0.000
   0.125   0.968   4.439   0.316   0.210   0.438   0.036   0.000   0.037   0.000
   0.126   0.968   4.450   0.315   0.211   0.438   0.036   0.000   0.038   0.000
   0.127   0.968   4.460   0.313   0.213   0.438   0.036   0.000   0.038   0.000
   0.128   0.967   4.466   0.311   0.214   0.438   0.036   0.000   0.039   0.000
   0.129   0.967   4.469   0.310   0.216   0.438   0.036   0.000   0.039   0.000
   0.130   0.966   4.482   0.308   0.217   0.438   0.036   0.000   0.040   0.000
   0.131   0.966   4.490   0.307   0.218   0.439   0.036   0.000   0.040   0.000
   0.132   0.965   4.528   0.305   0.220   0.439   0.036   0.000   0.041   0.000
   0.133   0.965   4.542   0.304   0.221   0.439   0.036   0.000   0.041   0.000
   0.134   0.964   4.563   0.303   0.223   0.439   0.036   0.000   0.042   0.000
   0.135   0.964   4.565   0.301   0.224   0.439   0.036   0.000   0.042   0.000
   0.136   0.964   4.575   0.300   0.225   0.439   0.036   0.000   0.043   0.000
   0.137   0.963   4.603   0.298   0.227   0.439   0.036   0.000   0.043   0.000
   0.138   0.963   4.610   0.297   0.228   0.439   0.036   0.000   0.044   0.000
   0.139   0.962   4.618   0.295   0.230   0.439   0.036   0.000   0.044   0.000
   0.140   0.962   4.632   0.294   0.231   0.439   0.036   0.000   0.045   0.000
   0.141   0.961   4.640   0.292   0.232   0.439   0.036   0.000   0.045   0.000
   0.142   0.961   4.656   0.291   0.234   0.439   0.036   0.000   0.046   0.000
   0.143   0.960   4.674   0.289   0.235   0.440   0.036   0.000   0.046   0.000
   0.144   0.960   4.676   0.288   0.236   0.440   0.036   0.000   0.047   0.000
   0.145   0.960   4.699   0.287   0.238   0.440   0.036   0.000   0.047   0.000
   0.146   0.959   4.703   0.285   0.239   0.440   0.036   0.000   0.048   0.000
   0.147   0.959   4.706   0.284   0.240   0.440   0.036   0.000   0.048   0.000
   0.148   0.958   4.714   0.283   0.242   0.440   0.036   0.000   0.049   0.000
   0.149   0.958   4.716   0.281   0.243   0.440   0.036   0.000   0.049   0.000
   0.150   0.957   4.725   0.280   0.244   0.440   0.036   0.000   0.050   0.000
   0.151   0.957   4.740   0.278   0.246   0.440   0.036   0.000   0.050   0.000
   0.152   0.956   4.762   0.277   0.247   0.440   0.035   0.000   0.051   0.000
   0.153   0.956   4.762   0.276   0.248   0.441   0.035   0.000   0.051   0.000
   0.154   0.955   4.773   0.274   0.249   0.441   0.035   0.000   0.052   0.000
   0.155   0.955   4.780   0.273   0.251   0.441   0.035   0.000   0.052   0.000
   0.156   0.954   4.797   0.272   0.252   0.441   0.035   0.000   0.053   0.000
   0.157   0.954   4.799   0.271   0.253   0.441   0.035   0.000   0.053   0.000
   0.158   0.953   4.817   0.269   0.254   0.441   0.035   0.000   0.054   0.000
   0.159   0.953   4.837   0.268   0.256   0.441   0.035   0.000   0.054   0.000
   0.160   0.953   4.842   0.267   0.257   0.441   0.035   0.000   0.055   0.000
   0.161   0.952   4.839   0.266   0.258   0.441   0.035   0.000   0.055   0.000
   0.162   0.952   4.854   0.264   0.259   0.441   0.035   0.000   0.056   0.000
   0.163   0.951   4.864   0.263   0.260   0.442   0.035   0.000   0.056   0.000
   0.164   0.951   4.876   0.262   0.261   0.442   0.035   0.000   0.057   0.000
   0.165   0.950   4.897   0.261   0.263   0.442   0.035   0.000   0.057   0.000
   0.166   0.950   4.904   0.260   0.264   0.442   0.034   0.000   0.058   0.000
   0.167   0.949   4.904   0.258   0.265   0.442   0.034   0.000   0.058   0.000
   0.168   0.949   4.914   0.257   0.266   0.442   0.034   0.000   0.059   0.000
   0.169   0.948   4.922   0.256   0.267   0.442   0.034   0.000   0.059   0.000
   0.170   0.948   4.930   0.255   0.268   0.442   0.034   0.000   0.059   0.000
   0.171   0.948   4.940   0.254   0.269   0.442   0.034   0.000   0.060   0.000
   0.172   0.947   4.950   0.253   0.270   0.443   0.034   0.000   0.060   0.000
   0.173   0.947   4.957   0.252   0.271   0.443   0.034   0.000   0.061   0.000
   0.174   0.946   4.978   0.250   0.272   0.443   0.034   0.000   0.061   0.000
   0.175   0.946   4.986   0.249   0.273   0.443   0.034   0.000   0.062   0.000
   0.176   0.945   4.984   0.248   0.274   0.443   0.033   0.000   0.062   0.000
   0.177   0.945   5.008   0.247   0.275   0.443   0.033   0.000   0.063   0.000
   0.178   0.945   5.012   0.246   0.276   0.443   0.033   0.000   0.063   0.000
   0.179   0.944   5.032   0.245   0.277   0.443   0.033   0.000   0.064   0.000
   0.180   0.944   5.048   0.244   0.278   0.443   0.033   0.000   0.064   0.000
   0.181   0.943   5.053   0.243   0.279   0.443   0.033   0.000   0.065   0.000
   0.182   0.943   5.065   0.242   0.280   0.444   0.033   0.000   0.065   0.000
   0.183   0.942   5.082   0.241   0.281   0.444   0.033   0.000   0.066   0.000
   0.184   0.942   5.087   0.240   0.282   0.444   0.033   0.000   0.066   0.000
   0.185   0.941   5.102   0.239   0.282   0.444   0.033   0.000   0.067   0.000
   0.186   0.941   5.124   0.238   0.283   0.444   0.033   0.000   0.067   0.000
   0.187   0.941   5.143   0.237   0.284   0.444   0.033   0.000   0.067   0.000
   0.188   0.940   5.151   0.236   0.285   0.444   0.033   0.000   0.068   0.000
   0.189   0.940   5.154   0.235   0.286   0.444   0.033   0.000   0.068   0.000
   0.190   0.939   5.169   0.234   0.286   0.444   0.032   0.000   0.069   0.000
   0.191   0.939   5.187   0.233   0.287   0.444   0.032   0.000   0.069   0.000
   0.192   0.938   5.189   0.232   0.288   0.445   0.032   0.000   0.070   0.000
   0.193   0.938   5.188   0.231   0.289   0.445   0.032   0.000   0.070   0.000
   0.194   0.938   5.201   0.231   0.289   0.445   0.032   0.000   0.071   0.000
   0.195   0.937   5.217   0.230   0.290   0.445   0.032   0.000   0.071   0.000
   0.196   0.937   5.221   0.229   0.291   0.445   0.032   0.000   0.072   0.000
   0.197   0.936   5.229   0.228   0.291   0.445   0.032   0.000   0.072   0.000
   0.198   0.936   5.243   0.227   0.292   0.445   0.032   0.000   0.072   0.000
   0.199   0.935   5.238   0.226   0.293   0.445   0.032   0.000   0.073   0.000
   0.200   0.935   5.264   0.225   0.293   0.445   0.032   0.000   0.073   0.000
