  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.057   0.005   1.925   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.058   0.005   1.917   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.059   0.006   1.909   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.060   0.006   1.898   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.061   0.006   1.887   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.062   0.006   1.875   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.063   0.007   1.861   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.064   0.007   1.846   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.065   0.007   1.831   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.066   0.008   1.822   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.067   0.008   1.821   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.068   0.008   1.792   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.069   0.009   1.779   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.070   0.009   1.752   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.071   0.009   1.742   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.072   0.009   1.731   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.073   0.010   1.715   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.074   0.010   1.696   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.075   0.011   1.677   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.076   0.011   1.656   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.077   0.012   1.635   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.078   0.012   1.616   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.079   0.012   1.595   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.080   0.013   1.574   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.081   0.014   1.552   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.082   0.014   1.531   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.083   0.014   1.511   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.084   0.015   1.490   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.085   0.015   1.471   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.086   0.015   1.451   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.087   0.016   1.432   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.088   0.016   1.415   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.089   0.016   1.399   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.090   0.017   1.392   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.091   0.017   1.395   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.092   0.018   1.344   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.093   0.018   1.348   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.094   0.018   1.333   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.095   0.019   1.314   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.096   0.019   1.303   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.097   0.020   1.288   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.098   0.020   1.276   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.099   0.020   1.264   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.100   0.021   1.253   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.101   0.021   1.244   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.102   0.022   1.235   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.103   0.022   1.226   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.104   0.022   1.218   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.105   0.023   1.210   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.106   0.023   1.203   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.107   0.024   1.196   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.108   0.024   1.190   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.109   0.025   1.184   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.110   0.025   1.179   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.111   0.025   1.174   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.112   0.026   1.170   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.113   0.026   1.165   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.114   0.027   1.161   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.115   0.027   1.157   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.116   0.028   1.153   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.117   0.028   1.150   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.118   0.029   1.158   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.119   0.029   1.155   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.120   0.029   1.152   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.121   0.030   1.149   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.122   0.030   1.147   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.123   0.031   1.145   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.124   0.031   1.143   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.125   0.032   1.185   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.126   0.032   1.182   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.127   0.032   1.180   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.128   0.033   1.176   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.129   0.033   1.173   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.130   0.034   1.196   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.131   0.034   1.218   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.132   0.035   1.214   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.133   0.035   1.210   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.134   0.036   1.206   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.135   0.036   1.202   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.136   0.036   1.199   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.137   0.037   1.196   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.138   0.037   1.193   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.139   0.038   1.190   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.140   0.038   1.188   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.141   0.039   1.186   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.142   0.039   1.184   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.143   0.040   1.182   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.144   0.040   1.181   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.145   0.040   1.180   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.146   0.041   1.179   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.147   0.041   1.178   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.148   0.042   1.178   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.149   0.042   1.178   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.150   0.043   1.178   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.151   0.043   1.179   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.152   0.044   1.180   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.153   0.044   1.180   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.154   0.045   1.181   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.155   0.045   1.182   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.156   0.046   1.183   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.157   0.046   1.184   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.158   0.047   1.188   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.159   0.047   1.189   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.160   0.047   1.190   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.161   0.048   1.191   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.162   0.048   1.226   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.163   0.049   1.419   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.164   0.049   1.418   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.165   0.050   1.417   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.166   0.050   1.749   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.167   0.051   1.741   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.168   0.051   1.826   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.169   0.052   1.814   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.170   0.052   1.890   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.171   0.052   1.878   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.172   0.053   1.856   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.173   0.053   1.843   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.174   0.054   1.849   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.175   0.054   1.855   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.176   0.055   1.837   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.177   0.055   1.824   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.178   0.055   1.812   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.179   0.056   1.800   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.180   0.056   1.795   0.000   0.000   0.000   0.000   0.001   0.000   0.000
   0.181   0.057   1.783   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.182   0.057   1.774   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.183   0.058   1.763   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.184   0.058   1.754   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.185   0.059   1.745   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.186   0.059   1.738   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.187   0.059   1.856   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.188   0.060   1.846   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.189   0.060   1.837   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.190   0.061   1.867   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.191   0.061   1.859   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.192   0.062   1.851   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.193   0.062   1.858   0.000   0.000   0.001   0.000   0.001   0.000   0.000
   0.194   0.062   1.851   0.000   0.000   0.002   0.000   0.001   0.000   0.000
   0.195   0.063   1.844   0.000   0.000   0.002   0.000   0.001   0.000   0.000
   0.196   0.063   1.838   0.000   0.000   0.002   0.000   0.001   0.000   0.000
   0.197   0.064   1.832   0.000   0.000   0.002   0.000   0.002   0.000   0.000
   0.198   0.064   1.827   0.000   0.000   0.002   0.000   0.002   0.000   0.000
   0.199   0.065   1.831   0.000   0.000   0.002   0.000   0.002   0.000   0.000
   0.200   0.065   1.826   0.000   0.000   0.002   0.000   0.002   0.000   0.000
